Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Match Report
589,Crystal Palace,2017-10-21,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,46,0,0,0,0,519,50,141,255,127,19,519,Match Report
590,Bournemouth,2017-10-21,Stoke City,eng Premier League,W 2-1,2,1,+1,47,1,1,1,0,552,71,190,255,62,12,551,Match Report
591,West Brom,2017-10-21,Southampton,eng Premier League,L 0-1,0,1,-1,35,0,0,0,0,452,66,164,192,99,7,452,Match Report
592,Burnley,2017-10-21,Manchester City,eng Premier League,L 0-3,0,3,-3,23,0,0,0,0,345,60,147,136,65,6,345,Match Report
593,Leicester City,2017-10-21,Swansea City,eng Premier League,W 2-1,2,1,+1,44,1,0,0,0,541,69,197,245,108,23,541,Match Report
594,Newcastle Utd,2017-10-21,Crystal Palace,eng Premier League,W 1-0,1,0,+1,54,1,0,0,0,617,62,215,255,111,14,617,Match Report
595,Chelsea,2017-10-21,Watford,eng Premier League,W 4-2,4,2,+2,52,4,0,0,0,618,68,195,255,135,17,618,Match Report
596,Huddersfield,2017-10-21,Manchester Utd,eng Premier League,W 2-1,2,1,+1,23,2,0,0,0,383,71,175,133,87,15,383,Match Report
597,Swansea City,2017-10-21,Leicester City,eng Premier League,L 1-2,1,2,-1,56,1,0,0,0,651,55,177,255,178,20,651,Match Report
598,Manchester City,2017-10-21,Burnley,eng Premier League,W 3-0,3,0,+3,77,2,1,1,0,928,60,255,255,208,33,927,Match Report
599,West Ham,2017-10-20,Brighton,eng Premier League,L 0-3,0,3,-3,65,0,0,0,0,756,31,114,255,197,24,756,Match Report
600,Brighton,2017-10-20,West Ham,eng Premier League,W 3-0,3,0,+3,35,2,1,1,0,500,96,218,221,68,8,499,Match Report
601,West Brom,2017-10-16,Leicester City,eng Premier League,D 1-1,1,1,0,43,1,0,0,0,537,61,170,255,103,6,537,Match Report
602,Leicester City,2017-10-16,West Brom,eng Premier League,D 1-1,1,1,0,57,1,0,0,0,650,42,153,255,148,19,650,Match Report
603,Southampton,2017-10-15,Newcastle Utd,eng Premier League,D 2-2,2,2,0,62,1,1,1,0,735,61,169,255,164,13,734,Match Report
604,Newcastle Utd,2017-10-15,Southampton,eng Premier League,D 2-2,2,2,0,38,2,0,0,0,511,65,186,196,132,22,511,Match Report
605,Brighton,2017-10-15,Everton,eng Premier League,D 1-1,1,1,0,47,1,0,0,0,560,57,214,221,131,22,560,Match Report
606,Everton,2017-10-15,Brighton,eng Premier League,D 1-1,1,1,0,53,0,1,1,0,618,68,206,255,149,17,617,Match Report
607,Stoke City,2017-10-14,Manchester City,eng Premier League,L 2-7,2,7,-5,21,1,0,0,0,335,66,156,145,43,4,335,Match Report
608,Arsenal,2017-10-14,Watford,eng Premier League,L 1-2,1,2,-1,54,1,0,0,0,697,67,210,255,148,18,697,Match Report
609,Manchester Utd,2017-10-14,Liverpool,eng Premier League,D 0-0,0,0,0,38,0,0,0,0,514,77,205,220,93,6,514,Match Report
610,Watford,2017-10-14,Arsenal,eng Premier League,W 2-1,2,1,+1,46,1,1,1,0,614,55,165,255,145,21,613,Match Report
611,Tottenham,2017-10-14,Bournemouth,eng Premier League,W 1-0,1,0,+1,72,1,0,0,0,858,42,171,255,243,31,858,Match Report
612,Crystal Palace,2017-10-14,Chelsea,eng Premier League,W 2-1,2,1,+1,43,1,0,0,0,613,57,191,255,153,25,613,Match Report
613,Bournemouth,2017-10-14,Tottenham,eng Premier League,L 0-1,0,1,-1,28,0,0,0,0,389,71,186,146,61,8,389,Match Report
614,West Ham,2017-10-14,Burnley,eng Premier League,D 1-1,1,1,0,38,1,0,0,0,427,85,166,189,78,8,427,Match Report
615,Liverpool,2017-10-14,Manchester Utd,eng Premier League,D 0-0,0,0,0,62,0,0,0,0,746,52,206,255,200,30,746,Match Report
616,Burnley,2017-10-14,West Ham,eng Premier League,D 1-1,1,1,0,62,1,0,0,0,598,33,128,255,188,30,598,Match Report
617,Chelsea,2017-10-14,Crystal Palace,eng Premier League,L 1-2,1,2,-1,57,1,0,0,0,754,68,212,255,179,14,754,Match Report
618,Huddersfield,2017-10-14,Swansea City,eng Premier League,L 0-2,0,2,-2,59,0,0,0,0,673,64,255,255,122,15,673,Match Report
619,Swansea City,2017-10-14,Huddersfield,eng Premier League,W 2-0,2,0,+2,41,2,0,0,0,498,40,115,255,102,14,498,Match Report
620,Manchester City,2017-10-14,Stoke City,eng Premier League,W 7-2,7,2,+5,79,7,0,0,0,1002,32,143,255,243,50,1002,Match Report
621,Arsenal,2017-10-01,Brighton,eng Premier League,W 2-0,2,0,+2,64,2,0,0,0,831,52,150,255,255,39,831,Match Report
622,Liverpool,2017-10-01,Newcastle Utd,eng Premier League,D 1-1,1,1,0,67,1,0,0,0,762,34,131,255,211,22,762,Match Report
623,Burnley,2017-10-01,Everton,eng Premier League,W 1-0,1,0,+1,37,1,0,0,0,480,89,207,184,102,15,480,Match Report
624,Newcastle Utd,2017-10-01,Liverpool,eng Premier League,D 1-1,1,1,0,33,1,0,0,0,442,71,179,199,68,7,442,Match Report
625,Brighton,2017-10-01,Arsenal,eng Premier League,L 0-2,0,2,-2,36,0,0,0,0,507,90,214,179,121,15,507,Match Report
626,Everton,2017-10-01,Burnley,eng Premier League,L 0-1,0,1,-1,63,0,0,0,0,671,50,176,255,231,40,671,Match Report
627,Stoke City,2017-09-30,Southampton,eng Premier League,W 2-1,2,1,+1,30,2,0,1,1,429,79,166,149,118,27,428,Match Report
628,Manchester Utd,2017-09-30,Crystal Palace,eng Premier League,W 4-0,4,0,+4,59,4,0,0,0,713,74,220,255,130,26,713,Match Report
629,Watford,2017-09-30,West Brom,eng Premier League,D 2-2,2,2,0,65,2,0,0,0,713,49,146,255,190,22,713,Match Report
630,Southampton,2017-09-30,Stoke City,eng Premier League,L 1-2,1,2,-1,70,1,0,0,0,794,51,183,255,196,33,794,Match Report
631,Tottenham,2017-09-30,Huddersfield,eng Premier League,W 4-0,4,0,+4,59,4,0,0,0,728,62,255,255,136,30,728,Match Report
632,Crystal Palace,2017-09-30,Manchester Utd,eng Premier League,L 0-4,0,4,-4,41,0,0,0,0,536,56,170,236,136,16,536,Match Report
633,Bournemouth,2017-09-30,Leicester City,eng Premier League,D 0-0,0,0,0,61,0,0,0,0,711,47,219,255,214,46,711,Match Report
634,West Brom,2017-09-30,Watford,eng Premier League,D 2-2,2,2,0,35,2,0,0,0,452,72,213,163,83,16,452,Match Report
635,West Ham,2017-09-30,Swansea City,eng Premier League,W 1-0,1,0,+1,44,1,0,0,0,558,52,160,255,123,14,558,Match Report
636,Leicester City,2017-09-30,Bournemouth,eng Premier League,D 0-0,0,0,0,39,0,0,0,0,500,91,189,209,104,6,500,Match Report
637,Chelsea,2017-09-30,Manchester City,eng Premier League,L 0-1,0,1,-1,39,0,0,0,0,548,80,244,204,108,12,548,Match Report
638,Huddersfield,2017-09-30,Tottenham,eng Premier League,L 0-4,0,4,-4,41,0,0,0,0,556,69,207,232,123,10,556,Match Report
639,Swansea City,2017-09-30,West Ham,eng Premier League,L 0-1,0,1,-1,56,0,0,0,0,649,42,145,255,118,6,649,Match Report
640,Manchester City,2017-09-30,Chelsea,eng Premier League,W 1-0,1,0,+1,61,1,0,0,0,798,46,197,255,197,35,798,Match Report
641,Arsenal,2017-09-25,West Brom,eng Premier League,W 2-0,2,0,+2,69,1,1,1,0,771,50,171,255,248,29,770,Match Report
642,West Brom,2017-09-25,Arsenal,eng Premier League,L 0-2,0,2,-2,31,0,0,0,0,407,59,140,178,93,14,407,Match Report
643,Newcastle Utd,2017-09-24,Brighton,eng Premier League,L 0-1,0,1,-1,51,0,0,0,0,621,55,170,255,178,23,621,Match Report
644,Brighton,2017-09-24,Newcastle Utd,eng Premier League,W 1-0,1,0,+1,49,1,0,0,0,593,75,199,255,138,20,593,Match Report
645,Stoke City,2017-09-23,Chelsea,eng Premier League,L 0-4,0,4,-4,45,0,0,0,0,555,43,146,221,192,20,555,Match Report
646,Manchester Utd,2017-09-23,Southampton,eng Premier League,W 1-0,1,0,+1,40,1,0,0,0,533,86,190,229,118,16,533,Match Report
647,Watford,2017-09-23,Swansea City,eng Premier League,W 2-1,2,1,+1,49,2,0,0,0,600,76,201,255,103,18,600,Match Report
648,Southampton,2017-09-23,Manchester Utd,eng Premier League,L 0-1,0,1,-1,60,0,0,0,0,695,46,162,255,192,23,695,Match Report
649,Tottenham,2017-09-23,West Ham,eng Premier League,W 3-2,3,2,+1,51,3,0,0,0,584,60,199,255,110,14,584,Match Report
650,Crystal Palace,2017-09-23,Manchester City,eng Premier League,L 0-5,0,5,-5,29,0,0,0,0,421,75,191,177,61,11,421,Match Report
651,Bournemouth,2017-09-23,Everton,eng Premier League,L 1-2,1,2,-1,49,1,0,0,0,563,59,179,242,150,16,563,Match Report
652,West Ham,2017-09-23,Tottenham,eng Premier League,L 2-3,2,3,-1,49,2,0,0,0,557,55,145,255,133,16,557,Match Report
653,Liverpool,2017-09-23,Leicester City,eng Premier League,W 3-2,3,2,+1,55,3,0,0,0,644,62,224,255,160,35,644,Match Report
654,Burnley,2017-09-23,Huddersfield,eng Premier League,D 0-0,0,0,0,52,0,0,0,0,600,44,170,255,124,6,600,Match Report
655,Leicester City,2017-09-23,Liverpool,eng Premier League,L 2-3,2,3,-1,45,2,0,1,1,551,62,145,255,136,13,550,Match Report
656,Chelsea,2017-09-23,Stoke City,eng Premier League,W 4-0,4,0,+4,55,4,0,0,0,702,73,251,255,121,14,702,Match Report
657,Everton,2017-09-23,Bournemouth,eng Premier League,W 2-1,2,1,+1,51,2,0,0,0,593,55,167,255,174,23,593,Match Report
658,Huddersfield,2017-09-23,Burnley,eng Premier League,D 0-0,0,0,0,48,0,0,0,0,593,59,225,255,98,4,593,Match Report
659,Swansea City,2017-09-23,Watford,eng Premier League,L 1-2,1,2,-1,51,1,0,0,0,587,43,176,255,118,19,587,Match Report
660,Manchester City,2017-09-23,Crystal Palace,eng Premier League,W 5-0,5,0,+5,71,5,0,0,0,879,40,142,255,255,52,879,Match Report
661,Arsenal,2017-09-17,Chelsea,eng Premier League,D 0-0,0,0,0,49,0,0,0,0,674,59,214,255,149,10,674,Match Report
662,Manchester Utd,2017-09-17,Everton,eng Premier League,W 4-0,4,0,+4,49,3,1,1,0,621,35,126,255,210,26,620,Match Report
663,Chelsea,2017-09-17,Arsenal,eng Premier League,D 0-0,0,0,0,51,0,0,0,0,684,59,229,255,156,16,684,Match Report
664,Everton,2017-09-17,Manchester Utd,eng Premier League,L 0-4,0,4,-4,51,0,0,0,0,645,71,234,255,86,5,645,Match Report
665,Stoke City,2017-09-16,Newcastle Utd,eng Premier League,L 1-2,1,2,-1,58,1,0,0,0,579,58,147,255,154,19,579,Match Report
666,Watford,2017-09-16,Manchester City,eng Premier League,L 0-6,0,6,-6,33,0,0,0,0,448,71,185,195,71,10,448,Match Report
667,Southampton,2017-09-16,Crystal Palace,eng Premier League,W 1-0,1,0,+1,54,1,0,0,0,667,59,190,255,157,26,667,Match Report
668,Tottenham,2017-09-16,Swansea City,eng Premier League,D 0-0,0,0,0,75,0,0,0,0,924,38,154,255,255,27,924,Match Report
669,Crystal Palace,2017-09-16,Southampton,eng Premier League,L 0-1,0,1,-1,46,0,0,0,0,559,52,150,255,160,21,559,Match Report
670,West Brom,2017-09-16,West Ham,eng Premier League,D 0-0,0,0,0,37,0,0,0,0,410,59,184,158,74,8,410,Match Report
671,West Ham,2017-09-16,West Brom,eng Premier League,D 0-0,0,0,0,63,0,0,0,0,621,38,136,255,121,8,621,Match Report
672,Liverpool,2017-09-16,Burnley,eng Premier League,D 1-1,1,1,0,71,1,0,0,0,841,46,216,255,255,48,841,Match Report
673,Burnley,2017-09-16,Liverpool,eng Premier League,D 1-1,1,1,0,29,1,0,0,0,424,99,190,181,56,5,424,Match Report
674,Leicester City,2017-09-16,Huddersfield,eng Premier League,D 1-1,1,1,0,41,0,1,1,0,523,55,177,255,94,21,522,Match Report
675,Newcastle Utd,2017-09-16,Stoke City,eng Premier League,W 2-1,2,1,+1,42,2,0,0,0,462,56,182,184,104,17,462,Match Report
676,Huddersfield,2017-09-16,Leicester City,eng Premier League,D 1-1,1,1,0,59,1,0,0,0,681,65,198,255,212,20,681,Match Report
677,Swansea City,2017-09-16,Tottenham,eng Premier League,D 0-0,0,0,0,25,0,0,0,0,401,105,194,156,52,5,401,Match Report
678,Manchester City,2017-09-16,Watford,eng Premier League,W 6-0,6,0,+6,67,5,1,1,0,808,53,212,255,245,38,807,Match Report
679,Bournemouth,2017-09-15,Brighton,eng Premier League,W 2-1,2,1,+1,62,2,0,0,0,795,36,156,255,255,16,795,Match Report
680,Brighton,2017-09-15,Bournemouth,eng Premier League,L 1-2,1,2,-1,38,1,0,0,0,522,71,212,233,85,12,522,Match Report
681,West Ham,2017-09-11,Huddersfield,eng Premier League,W 2-0,2,0,+2,44,2,0,0,0,490,39,133,234,130,15,490,Match Report
682,Huddersfield,2017-09-11,West Ham,eng Premier League,L 0-2,0,2,-2,56,0,0,0,0,599,70,226,255,106,7,599,Match Report
683,Crystal Palace,2017-09-10,Burnley,eng Premier League,L 0-1,0,1,-1,64,0,0,0,0,632,40,169,255,194,27,632,Match Report
684,Burnley,2017-09-10,Crystal Palace,eng Premier League,W 1-0,1,0,+1,36,1,0,0,0,435,83,165,192,84,7,435,Match Report
685,Newcastle Utd,2017-09-10,Swansea City,eng Premier League,W 1-0,1,0,+1,38,1,0,0,0,497,59,167,194,143,15,497,Match Report
686,Swansea City,2017-09-10,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,62,0,0,0,0,683,54,196,255,170,19,683,Match Report
687,Stoke City,2017-09-09,Manchester Utd,eng Premier League,D 2-2,2,2,0,37,2,0,0,0,467,62,155,237,81,14,467,Match Report
688,Arsenal,2017-09-09,Bournemouth,eng Premier League,W 3-0,3,0,+3,58,3,0,0,0,729,59,201,255,199,29,729,Match Report
689,Manchester Utd,2017-09-09,Stoke City,eng Premier League,D 2-2,2,2,0,63,2,0,0,0,701,45,152,255,212,34,701,Match Report
690,Watford,2017-09-09,Southampton,eng Premier League,W 2-0,2,0,+2,47,2,0,0,0,557,66,171,255,120,17,557,Match Report
691,Southampton,2017-09-09,Watford,eng Premier League,L 0-2,0,2,-2,53,0,0,0,0,599,64,171,255,146,19,599,Match Report
692,Tottenham,2017-09-09,Everton,eng Premier League,W 3-0,3,0,+3,49,3,0,0,0,620,70,210,247,168,23,620,Match Report
693,Bournemouth,2017-09-09,Arsenal,eng Premier League,L 0-3,0,3,-3,42,0,0,0,0,551,71,219,249,91,15,551,Match Report
694,West Brom,2017-09-09,Brighton,eng Premier League,L 1-3,1,3,-2,52,1,0,0,0,622,45,182,255,161,19,622,Match Report
695,Liverpool,2017-09-09,Manchester City,eng Premier League,L 0-5,0,5,-5,34,0,0,0,0,500,61,232,174,98,11,500,Match Report
696,Leicester City,2017-09-09,Chelsea,eng Premier League,L 1-2,1,2,-1,41,0,1,1,0,500,61,145,232,130,16,499,Match Report
697,Chelsea,2017-09-09,Leicester City,eng Premier League,W 2-1,2,1,+1,59,2,0,0,0,684,58,199,255,175,23,684,Match Report
698,Brighton,2017-09-09,West Brom,eng Premier League,W 3-1,3,1,+2,48,3,0,0,0,606,65,229,255,105,4,606,Match Report
699,Everton,2017-09-09,Tottenham,eng Premier League,L 0-3,0,3,-3,51,0,0,0,0,629,70,220,255,135,22,629,Match Report
700,Manchester City,2017-09-09,Liverpool,eng Premier League,W 5-0,5,0,+5,66,5,0,0,0,868,46,177,255,159,23,868,Match Report
701,Stoke City,2017-08-27,West Brom,eng Premier League,D 1-1,1,1,0,57,1,0,0,0,616,57,162,255,178,23,616,Match Report
702,Arsenal,2017-08-27,Liverpool,eng Premier League,L 0-4,0,4,-4,52,0,0,0,0,684,67,187,255,133,22,684,Match Report
703,Tottenham,2017-08-27,Burnley,eng Premier League,D 1-1,1,1,0,66,1,0,0,0,735,58,165,255,227,30,735,Match Report
704,West Brom,2017-08-27,Stoke City,eng Premier League,D 1-1,1,1,0,43,1,0,0,0,461,56,160,187,118,16,461,Match Report
705,Liverpool,2017-08-27,Arsenal,eng Premier League,W 4-0,4,0,+4,48,4,0,0,0,643,63,180,255,165,26,643,Match Report
706,Burnley,2017-08-27,Tottenham,eng Premier League,D 1-1,1,1,0,34,1,0,0,0,453,84,207,165,84,17,453,Match Report
707,Chelsea,2017-08-27,Everton,eng Premier League,W 2-0,2,0,+2,57,2,0,0,0,728,66,217,255,189,20,728,Match Report
708,Everton,2017-08-27,Chelsea,eng Premier League,L 0-2,0,2,-2,43,0,0,0,0,584,73,215,255,87,6,584,Match Report
709,Manchester Utd,2017-08-26,Leicester City,eng Premier League,W 2-0,2,0,+2,69,2,0,1,1,818,42,153,255,255,37,817,Match Report
710,Watford,2017-08-26,Brighton,eng Premier League,D 0-0,0,0,0,43,0,0,0,0,470,57,150,221,110,13,470,Match Report
711,Southampton,2017-08-26,Huddersfield,eng Premier League,D 0-0,0,0,0,55,0,0,0,0,659,67,225,255,77,7,659,Match Report
712,Crystal Palace,2017-08-26,Swansea City,eng Premier League,L 0-2,0,2,-2,53,0,0,0,0,641,33,163,255,167,18,641,Match Report
713,Bournemouth,2017-08-26,Manchester City,eng Premier League,L 1-2,1,2,-1,30,1,0,0,0,409,94,203,142,68,14,409,Match Report
714,West Ham,2017-08-26,Newcastle Utd,eng Premier League,L 0-3,0,3,-3,63,0,0,0,0,628,69,205,255,81,10,628,Match Report
715,Leicester City,2017-08-26,Manchester Utd,eng Premier League,L 0-2,0,2,-2,31,0,0,0,0,459,85,176,194,94,12,459,Match Report
716,Newcastle Utd,2017-08-26,West Ham,eng Premier League,W 3-0,3,0,+3,37,3,0,0,0,422,40,109,191,127,30,422,Match Report
717,Brighton,2017-08-26,Watford,eng Premier League,D 0-0,0,0,0,57,0,0,0,0,589,58,181,243,172,23,589,Match Report
718,Huddersfield,2017-08-26,Southampton,eng Premier League,D 0-0,0,0,0,45,0,0,0,0,548,44,149,223,185,19,548,Match Report
719,Swansea City,2017-08-26,Crystal Palace,eng Premier League,W 2-0,2,0,+2,47,2,0,0,0,584,68,201,255,75,8,584,Match Report
720,Manchester City,2017-08-26,Bournemouth,eng Premier League,W 2-1,2,1,+1,70,2,0,0,0,804,51,180,255,255,37,804,Match Report
721,Everton,2017-08-21,Manchester City,eng Premier League,D 1-1,1,1,0,36,1,0,0,0,457,81,208,159,90,8,457,Match Report
722,Manchester City,2017-08-21,Everton,eng Premier League,D 1-1,1,1,0,64,1,0,0,0,705,43,163,255,212,35,705,Match Report
723,Tottenham,2017-08-20,Chelsea,eng Premier League,L 1-2,1,2,-1,68,0,0,0,0,758,41,154,255,215,30,758,Match Report
724,Newcastle Utd,2017-08-20,Huddersfield,eng Premier League,L 0-1,0,1,-1,48,0,0,0,0,562,51,178,255,116,19,562,Match Report
725,Chelsea,2017-08-20,Tottenham,eng Premier League,W 2-1,2,1,+1,32,2,0,0,0,450,84,209,174,76,13,450,Match Report
726,Huddersfield,2017-08-20,Newcastle Utd,eng Premier League,W 1-0,1,0,+1,52,1,0,0,0,638,67,236,255,137,10,638,Match Report
727,Stoke City,2017-08-19,Arsenal,eng Premier League,W 1-0,1,0,+1,24,1,0,0,0,356,85,168,132,66,10,356,Match Report
728,Arsenal,2017-08-19,Stoke City,eng Premier League,L 0-1,0,1,-1,76,0,0,0,0,861,32,154,255,255,34,861,Match Report
729,Manchester Utd,2017-08-19,Swansea City,eng Premier League,W 4-0,4,0,+4,58,4,0,0,0,759,45,157,255,209,22,759,Match Report
730,Watford,2017-08-19,Bournemouth,eng Premier League,W 2-0,2,0,+2,45,2,0,0,0,523,66,166,209,154,33,523,Match Report
731,Southampton,2017-08-19,West Ham,eng Premier League,W 3-2,3,2,+1,66,1,2,2,0,694,40,143,255,212,23,692,Match Report
732,Crystal Palace,2017-08-19,Liverpool,eng Premier League,L 0-1,0,1,-1,29,0,0,0,0,430,81,194,162,76,9,430,Match Report
733,Bournemouth,2017-08-19,Watford,eng Premier League,L 0-2,0,2,-2,55,0,0,0,0,577,71,221,229,132,20,577,Match Report
734,West Brom,2017-08-19,Burnley,eng Premier League,W 1-0,1,0,+1,34,1,0,0,0,374,73,165,148,65,9,374,Match Report
735,West Ham,2017-08-19,Southampton,eng Premier League,L 2-3,2,3,-1,34,2,0,0,0,419,70,155,189,80,14,419,Match Report
736,Liverpool,2017-08-19,Crystal Palace,eng Premier League,W 1-0,1,0,+1,71,1,0,0,0,858,39,156,255,221,34,858,Match Report
737,Burnley,2017-08-19,West Brom,eng Premier League,L 0-1,0,1,-1,66,0,0,0,0,632,37,155,255,151,20,632,Match Report
738,Leicester City,2017-08-19,Brighton,eng Premier League,W 2-0,2,0,+2,45,2,0,0,0,562,46,159,255,114,19,562,Match Report
739,Brighton,2017-08-19,Leicester City,eng Premier League,L 0-2,0,2,-2,55,0,0,0,0,660,68,246,255,106,9,660,Match Report
740,Swansea City,2017-08-19,Manchester Utd,eng Premier League,L 0-4,0,4,-4,42,0,0,0,0,556,60,188,240,133,11,556,Match Report
741,Manchester Utd,2017-08-13,West Ham,eng Premier League,W 4-0,4,0,+4,55,4,0,0,0,648,47,171,255,178,32,648,Match Report
742,Tottenham,2017-08-13,Newcastle Utd,eng Premier League,W 2-0,2,0,+2,72,2,0,0,0,865,51,181,255,227,25,865,Match Report
743,West Ham,2017-08-13,Manchester Utd,eng Premier League,L 0-4,0,4,-4,45,0,0,0,0,541,77,185,251,109,11,541,Match Report
744,Newcastle Utd,2017-08-13,Tottenham,eng Premier League,L 0-2,0,2,-2,28,0,0,0,0,403,67,173,142,92,14,403,Match Report
745,Stoke City,2017-08-12,Everton,eng Premier League,L 0-1,0,1,-1,40,0,0,0,0,473,49,154,192,135,16,473,Match Report
746,Watford,2017-08-12,Liverpool,eng Premier League,D 3-3,3,3,0,46,3,0,0,0,566,60,185,255,115,10,566,Match Report
747,Southampton,2017-08-12,Swansea City,eng Premier League,D 0-0,0,0,0,60,0,0,0,0,672,23,99,255,255,37,672,Match Report
748,Crystal Palace,2017-08-12,Huddersfield,eng Premier League,L 0-3,0,3,-3,56,0,0,0,0,561,51,180,255,113,19,561,Match Report
749,Bournemouth,2017-08-12,West Brom,eng Premier League,L 0-1,0,1,-1,69,0,0,0,0,736,58,204,255,183,16,736,Match Report
750,West Brom,2017-08-12,Bournemouth,eng Premier League,W 1-0,1,0,+1,31,1,0,0,0,395,65,138,155,109,19,395,Match Report
751,Liverpool,2017-08-12,Watford,eng Premier League,D 3-3,3,3,0,54,2,1,1,0,639,62,225,255,135,23,638,Match Report
752,Burnley,2017-08-12,Chelsea,eng Premier League,W 3-2,3,2,+1,38,3,0,0,0,453,73,168,212,74,11,453,Match Report
753,Chelsea,2017-08-12,Burnley,eng Premier League,L 2-3,2,3,-1,62,2,0,0,0,667,51,201,255,203,23,667,Match Report
754,Brighton,2017-08-12,Manchester City,eng Premier League,L 0-2,0,2,-2,23,0,0,0,0,343,76,177,119,51,9,343,Match Report
755,Everton,2017-08-12,Stoke City,eng Premier League,W 1-0,1,0,+1,60,1,0,0,0,670,73,227,255,142,22,670,Match Report
756,Huddersfield,2017-08-12,Crystal Palace,eng Premier League,W 3-0,3,0,+3,45,2,0,0,0,460,67,173,166,127,13,460,Match Report
757,Swansea City,2017-08-12,Southampton,eng Premier League,D 0-0,0,0,0,40,0,0,0,0,497,93,211,234,57,5,497,Match Report
758,Manchester City,2017-08-12,Brighton,eng Premier League,W 2-0,2,0,+2,77,1,0,0,0,897,28,130,255,255,27,897,Match Report
759,Arsenal,2017-08-11,Leicester City,eng Premier League,W 4-3,4,3,+1,68,4,0,0,0,801,50,203,255,252,30,801,Match Report
760,Leicester City,2017-08-11,Arsenal,eng Premier League,L 3-4,3,4,-1,32,3,0,0,0,427,65,169,142,120,11,427,Match Report
