Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
720,Manchester City,2017-08-26,Bournemouth,eng Premier League,W 2-1,2,1,+1,70,2,0,0,0,474,2610,1455,31,24,6,16,15,564,71,Match Report
721,Everton,2017-08-21,Manchester City,eng Premier League,D 1-1,1,1,0,36,1,0,0,0,150,837,380,6,6,1,10,7,223,13,Match Report
722,Manchester City,2017-08-21,Everton,eng Premier League,D 1-1,1,1,0,64,1,0,0,0,369,2478,1471,37,24,7,17,12,486,58,Match Report
723,Tottenham,2017-08-20,Chelsea,eng Premier League,L 1-2,1,2,-1,68,0,0,0,0,366,1891,912,19,16,5,10,20,531,64,Match Report
724,Newcastle Utd,2017-08-20,Huddersfield,eng Premier League,L 0-1,0,1,-1,48,0,0,0,0,223,1043,508,12,6,3,8,17,325,41,Match Report
725,Chelsea,2017-08-20,Tottenham,eng Premier League,W 2-1,2,1,+1,32,2,0,0,0,217,1424,707,14,9,2,17,8,211,22,Match Report
726,Huddersfield,2017-08-20,Newcastle Utd,eng Premier League,W 1-0,1,0,+1,52,1,0,0,0,350,1941,929,20,19,1,13,7,371,31,Match Report
727,Stoke City,2017-08-19,Arsenal,eng Premier League,W 1-0,1,0,+1,24,1,0,0,0,141,1117,524,8,8,3,10,10,146,16,Match Report
728,Arsenal,2017-08-19,Stoke City,eng Premier League,L 0-1,0,1,-1,76,0,0,0,0,606,3481,1891,32,35,4,14,15,673,85,Match Report
729,Manchester Utd,2017-08-19,Swansea City,eng Premier League,W 4-0,4,0,+4,58,4,0,0,0,419,2204,1152,23,25,4,14,9,540,37,Match Report
730,Watford,2017-08-19,Bournemouth,eng Premier League,W 2-0,2,0,+2,45,2,0,0,0,304,1633,861,21,13,10,20,6,294,43,Match Report
731,Southampton,2017-08-19,West Ham,eng Premier League,W 3-2,3,2,+1,66,1,2,2,0,466,2365,1499,29,29,4,9,9,500,74,Match Report
732,Crystal Palace,2017-08-19,Liverpool,eng Premier League,L 0-1,0,1,-1,29,0,0,0,0,231,1197,420,6,5,1,12,18,195,21,Match Report
733,Bournemouth,2017-08-19,Watford,eng Premier League,L 0-2,0,2,-2,55,0,0,0,0,281,1713,860,15,11,6,9,17,363,42,Match Report
734,West Brom,2017-08-19,Burnley,eng Premier League,W 1-0,1,0,+1,34,1,0,0,0,129,760,414,5,8,3,19,7,144,17,Match Report
735,West Ham,2017-08-19,Southampton,eng Premier League,L 2-3,2,3,-1,34,2,0,0,0,161,1003,311,2,4,0,4,8,208,17,Match Report
736,Liverpool,2017-08-19,Crystal Palace,eng Premier League,W 1-0,1,0,+1,71,1,0,0,0,549,2965,1551,33,22,5,16,17,629,71,Match Report
737,Burnley,2017-08-19,West Brom,eng Premier League,L 0-1,0,1,-1,66,0,0,0,0,277,1685,1051,15,12,1,14,9,402,52,Match Report
738,Leicester City,2017-08-19,Brighton,eng Premier League,W 2-0,2,0,+2,45,2,0,0,0,304,2017,928,16,14,5,15,5,353,32,Match Report
739,Brighton,2017-08-19,Leicester City,eng Premier League,L 0-2,0,2,-2,55,0,0,0,0,326,2090,911,18,8,2,20,7,461,54,Match Report
740,Swansea City,2017-08-19,Manchester Utd,eng Premier League,L 0-4,0,4,-4,42,0,0,0,0,329,1516,746,14,14,3,13,13,338,26,Match Report
741,Manchester Utd,2017-08-13,West Ham,eng Premier League,W 4-0,4,0,+4,55,4,0,0,0,355,1999,1169,29,19,12,11,13,437,42,Match Report
742,Tottenham,2017-08-13,Newcastle Utd,eng Premier League,W 2-0,2,0,+2,72,2,0,0,0,530,2609,1466,25,24,2,13,5,660,65,Match Report
743,West Ham,2017-08-13,Manchester Utd,eng Premier League,L 0-4,0,4,-4,45,0,0,0,0,287,1483,727,9,8,0,10,12,327,36,Match Report
744,Newcastle Utd,2017-08-13,Tottenham,eng Premier League,L 0-2,0,2,-2,28,0,0,0,0,189,1199,627,11,10,4,8,13,185,17,Match Report
745,Stoke City,2017-08-12,Everton,eng Premier League,L 0-1,0,1,-1,40,0,0,0,0,190,1434,729,12,10,5,17,14,227,33,Match Report
746,Watford,2017-08-12,Liverpool,eng Premier League,D 3-3,3,3,0,46,3,0,0,0,281,1464,664,13,10,2,11,14,302,23,Match Report
747,Southampton,2017-08-12,Swansea City,eng Premier League,D 0-0,0,0,0,60,0,0,0,0,445,2171,1202,24,19,5,13,9,466,66,Match Report
748,Crystal Palace,2017-08-12,Huddersfield,eng Premier League,L 0-3,0,3,-3,56,0,0,0,0,238,1488,751,14,14,4,12,23,329,33,Match Report
749,Bournemouth,2017-08-12,West Brom,eng Premier League,L 0-1,0,1,-1,69,0,0,0,0,307,2154,760,16,9,5,8,15,548,67,Match Report
750,West Brom,2017-08-12,Bournemouth,eng Premier League,W 1-0,1,0,+1,31,1,0,0,0,176,947,451,11,16,2,4,6,176,21,Match Report
751,Liverpool,2017-08-12,Watford,eng Premier League,D 3-3,3,3,0,54,2,1,1,0,302,1860,1058,22,16,4,16,14,381,40,Match Report
752,Burnley,2017-08-12,Chelsea,eng Premier League,W 3-2,3,2,+1,38,3,0,0,0,190,942,460,4,12,1,10,9,254,25,Match Report
753,Chelsea,2017-08-12,Burnley,eng Premier League,L 2-3,2,3,-1,62,2,0,0,0,394,2566,1440,25,17,4,17,5,467,48,Match Report
754,Brighton,2017-08-12,Manchester City,eng Premier League,L 0-2,0,2,-2,23,0,0,0,0,126,737,366,3,5,1,2,8,144,4,Match Report
755,Everton,2017-08-12,Stoke City,eng Premier League,W 1-0,1,0,+1,60,1,0,0,0,313,1697,880,11,8,4,18,12,422,32,Match Report
756,Huddersfield,2017-08-12,Crystal Palace,eng Premier League,W 3-0,3,0,+3,45,2,0,0,0,167,1060,452,12,8,5,7,18,226,17,Match Report
757,Swansea City,2017-08-12,Southampton,eng Premier League,D 0-0,0,0,0,40,0,0,0,0,152,897,446,5,4,1,11,10,298,24,Match Report
758,Manchester City,2017-08-12,Brighton,eng Premier League,W 2-0,2,0,+2,77,1,0,0,0,566,3154,1779,34,26,3,14,4,715,87,Match Report
759,Arsenal,2017-08-11,Leicester City,eng Premier League,W 4-3,4,3,+1,68,4,0,0,0,519,3015,1686,31,32,7,11,14,562,61,Match Report
760,Leicester City,2017-08-11,Arsenal,eng Premier League,L 3-4,3,4,-1,32,3,0,0,0,150,942,422,8,7,2,10,12,186,16,Match Report
