Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,SCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
594,Leicester City,2019-10-19,Burnley,eng Premier League,W 2-1,2,1,+1,63,2,0,0,0,36,28,4,2,1,1,0,Match Report
595,Burnley,2019-10-19,Leicester City,eng Premier League,L 1-2,1,2,-1,37,1,0,0,0,22,14,4,0,1,2,1,Match Report
596,Chelsea,2019-10-19,Newcastle Utd,eng Premier League,W 1-0,1,0,+1,71,1,0,0,0,31,20,4,2,2,2,1,Match Report
597,Crystal Palace,2019-10-19,Manchester City,eng Premier League,L 0-2,0,2,-2,29,0,0,0,0,12,7,2,1,1,1,0,Match Report
598,Newcastle Utd,2019-10-19,Chelsea,eng Premier League,L 0-1,0,1,-1,29,0,0,0,0,8,8,0,0,0,0,0,Match Report
599,Aston Villa,2019-10-19,Brighton,eng Premier League,W 2-1,2,1,+1,49,2,0,0,0,45,33,1,5,2,3,1,Match Report
600,West Ham,2019-10-19,Everton,eng Premier League,L 0-2,0,2,-2,49,0,0,0,0,14,10,1,0,1,2,0,Match Report
601,Bournemouth,2019-10-06,Arsenal,eng Premier League,L 0-1,0,1,-1,47,0,0,0,0,18,12,3,1,0,1,1,Match Report
602,Newcastle Utd,2019-10-06,Manchester Utd,eng Premier League,W 1-0,1,0,+1,32,1,0,0,0,22,15,2,2,1,2,0,Match Report
603,Chelsea,2019-10-06,Southampton,eng Premier League,W 4-1,4,1,+3,57,4,0,0,0,23,17,2,1,1,0,2,Match Report
604,Arsenal,2019-10-06,Bournemouth,eng Premier League,W 1-0,1,0,+1,53,1,0,0,0,20,15,3,1,0,0,1,Match Report
605,Manchester City,2019-10-06,Wolves,eng Premier League,L 0-2,0,2,-2,75,0,0,0,0,34,29,1,0,2,2,0,Match Report
606,Manchester Utd,2019-10-06,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,68,0,0,0,0,24,15,5,1,1,2,0,Match Report
607,Wolves,2019-10-06,Manchester City,eng Premier League,W 2-0,2,0,+2,25,2,0,0,0,11,6,1,3,1,0,0,Match Report
608,Southampton,2019-10-06,Chelsea,eng Premier League,L 1-4,1,4,-3,43,1,0,0,0,18,13,2,1,0,2,0,Match Report
609,Aston Villa,2019-10-05,Norwich City,eng Premier League,W 5-1,5,1,+4,43,5,0,1,1,35,27,1,1,4,1,1,Match Report
610,Watford,2019-10-05,Sheffield Utd,eng Premier League,D 0-0,0,0,0,40,0,0,0,0,16,12,1,1,0,2,0,Match Report
611,Sheffield Utd,2019-10-05,Watford,eng Premier League,D 0-0,0,0,0,60,0,0,0,0,16,11,1,1,1,1,1,Match Report
612,Brighton,2019-10-05,Tottenham,eng Premier League,W 3-0,3,0,+3,48,3,0,0,0,33,25,3,1,2,2,0,Match Report
613,West Ham,2019-10-05,Crystal Palace,eng Premier League,L 1-2,1,2,-1,52,1,0,0,0,16,13,1,0,0,2,0,Match Report
614,Crystal Palace,2019-10-05,West Ham,eng Premier League,W 2-1,2,1,+1,48,1,1,1,0,11,6,1,2,1,1,0,Match Report
615,Norwich City,2019-10-05,Aston Villa,eng Premier League,L 1-5,1,5,-4,57,1,0,0,0,36,30,1,1,3,0,1,Match Report
616,Everton,2019-10-05,Burnley,eng Premier League,L 0-1,0,1,-1,58,0,0,0,0,19,13,2,1,1,1,1,Match Report
617,Liverpool,2019-10-05,Leicester City,eng Premier League,W 2-1,2,1,+1,51,1,1,1,0,32,24,2,3,1,2,0,Match Report
618,Tottenham,2019-10-05,Brighton,eng Premier League,L 0-3,0,3,-3,52,0,0,0,0,15,13,0,1,0,1,0,Match Report
619,Burnley,2019-10-05,Everton,eng Premier League,W 1-0,1,0,+1,42,1,0,0,0,15,12,2,0,0,1,0,Match Report
620,Leicester City,2019-10-05,Liverpool,eng Premier League,L 1-2,1,2,-1,49,1,0,0,0,4,4,0,0,0,0,0,Match Report
621,Manchester Utd,2019-09-30,Arsenal,eng Premier League,D 1-1,1,1,0,55,1,0,0,0,26,20,2,2,1,1,0,Match Report
622,Arsenal,2019-09-30,Manchester Utd,eng Premier League,D 1-1,1,1,0,45,1,0,0,0,16,12,0,2,1,1,0,Match Report
623,Newcastle Utd,2019-09-29,Leicester City,eng Premier League,L 0-5,0,5,-5,32,0,0,0,0,4,4,0,0,0,0,0,Match Report
624,Leicester City,2019-09-29,Newcastle Utd,eng Premier League,W 5-0,5,0,+5,68,4,0,0,0,25,23,0,2,0,0,0,Match Report
625,Crystal Palace,2019-09-28,Norwich City,eng Premier League,W 2-0,2,0,+2,45,1,1,1,0,24,18,1,2,2,1,0,Match Report
626,Liverpool,2019-09-28,Sheffield Utd,eng Premier League,W 1-0,1,0,+1,70,1,0,0,0,23,17,2,2,2,0,0,Match Report
627,Wolves,2019-09-28,Watford,eng Premier League,W 2-0,2,0,+2,39,1,0,0,0,11,11,0,0,0,0,0,Match Report
628,Tottenham,2019-09-28,Southampton,eng Premier League,W 2-1,2,1,+1,42,2,0,0,0,17,9,2,2,2,1,1,Match Report
629,Southampton,2019-09-28,Tottenham,eng Premier League,L 1-2,1,2,-1,58,1,0,0,0,24,14,3,1,1,3,2,Match Report
630,Norwich City,2019-09-28,Crystal Palace,eng Premier League,L 0-2,0,2,-2,55,0,0,0,0,18,16,1,0,0,1,0,Match Report
631,West Ham,2019-09-28,Bournemouth,eng Premier League,D 2-2,2,2,0,50,2,0,0,0,32,25,2,1,2,1,1,Match Report
632,Bournemouth,2019-09-28,West Ham,eng Premier League,D 2-2,2,2,0,50,2,0,0,0,23,14,5,1,3,0,0,Match Report
633,Burnley,2019-09-28,Aston Villa,eng Premier League,D 2-2,2,2,0,40,2,0,0,0,19,12,4,0,1,2,0,Match Report
634,Watford,2019-09-28,Wolves,eng Premier League,L 0-2,0,2,-2,61,0,0,0,0,24,19,2,1,2,0,0,Match Report
635,Aston Villa,2019-09-28,Burnley,eng Premier League,D 2-2,2,2,0,60,2,0,0,0,29,26,2,1,0,0,0,Match Report
636,Everton,2019-09-28,Manchester City,eng Premier League,L 1-3,1,3,-2,37,1,0,0,0,22,10,5,1,2,4,0,Match Report
637,Brighton,2019-09-28,Chelsea,eng Premier League,L 0-2,0,2,-2,47,0,0,0,0,14,10,2,1,1,0,0,Match Report
638,Chelsea,2019-09-28,Brighton,eng Premier League,W 2-0,2,0,+2,53,1,1,1,0,39,32,1,0,4,1,1,Match Report
639,Manchester City,2019-09-28,Everton,eng Premier League,W 3-1,3,1,+2,63,3,0,0,0,36,30,0,4,1,1,0,Match Report
640,Sheffield Utd,2019-09-28,Liverpool,eng Premier League,L 0-1,0,1,-1,30,0,0,0,0,23,18,3,1,1,0,0,Match Report
641,Aston Villa,2019-09-22,Arsenal,eng Premier League,L 2-3,2,3,-1,42,2,0,0,0,26,22,1,2,0,1,0,Match Report
642,West Ham,2019-09-22,Manchester Utd,eng Premier League,W 2-0,2,0,+2,47,2,0,0,0,14,9,1,1,0,3,0,Match Report
643,Wolves,2019-09-22,Crystal Palace,eng Premier League,D 1-1,1,1,0,49,1,0,0,0,23,19,1,0,2,1,0,Match Report
644,Manchester Utd,2019-09-22,West Ham,eng Premier League,L 0-2,0,2,-2,53,0,0,0,0,14,14,0,0,0,0,0,Match Report
645,Arsenal,2019-09-22,Aston Villa,eng Premier League,W 3-2,3,2,+1,58,2,1,1,0,37,22,4,3,4,3,1,Match Report
646,Crystal Palace,2019-09-22,Wolves,eng Premier League,D 1-1,1,1,0,51,0,0,0,0,19,12,1,3,2,1,0,Match Report
647,Liverpool,2019-09-22,Chelsea,eng Premier League,W 2-1,2,1,+1,45,2,0,0,0,11,7,3,0,0,1,0,Match Report
648,Chelsea,2019-09-22,Liverpool,eng Premier League,L 1-2,1,2,-1,55,1,0,0,0,25,21,2,0,2,0,0,Match Report
649,Burnley,2019-09-21,Norwich City,eng Premier League,W 2-0,2,0,+2,42,2,0,0,0,25,16,4,1,1,3,0,Match Report
650,Everton,2019-09-21,Sheffield Utd,eng Premier League,L 0-2,0,2,-2,69,0,0,0,0,30,24,1,1,1,2,1,Match Report
651,Manchester City,2019-09-21,Watford,eng Premier League,W 8-0,8,0,+8,68,7,1,1,0,53,39,4,5,1,3,1,Match Report
652,Leicester City,2019-09-21,Tottenham,eng Premier League,W 2-1,2,1,+1,44,2,0,0,0,26,19,0,5,2,0,0,Match Report
653,Norwich City,2019-09-21,Burnley,eng Premier League,L 0-2,0,2,-2,58,0,0,0,0,19,17,0,2,0,0,0,Match Report
654,Tottenham,2019-09-21,Leicester City,eng Premier League,L 1-2,1,2,-1,56,1,0,0,0,22,19,1,1,0,0,1,Match Report
655,Brighton,2019-09-21,Newcastle Utd,eng Premier League,D 0-0,0,0,0,71,0,0,0,0,30,27,1,1,1,0,0,Match Report
656,Watford,2019-09-21,Manchester City,eng Premier League,L 0-8,0,8,-8,32,0,0,0,0,9,5,2,1,0,1,0,Match Report
657,Newcastle Utd,2019-09-21,Brighton,eng Premier League,D 0-0,0,0,0,29,0,0,0,0,21,15,2,3,0,1,0,Match Report
658,Sheffield Utd,2019-09-21,Everton,eng Premier League,W 2-0,2,0,+2,31,1,0,0,0,4,4,0,0,0,0,0,Match Report
659,Bournemouth,2019-09-20,Southampton,eng Premier League,W 3-1,3,1,+2,35,3,0,0,0,9,5,1,2,0,1,0,Match Report
660,Southampton,2019-09-20,Bournemouth,eng Premier League,L 1-3,1,3,-2,65,0,1,1,0,47,36,3,3,1,1,3,Match Report
661,Aston Villa,2019-09-16,West Ham,eng Premier League,D 0-0,0,0,0,46,0,0,0,0,20,18,2,0,0,0,0,Match Report
662,West Ham,2019-09-16,Aston Villa,eng Premier League,D 0-0,0,0,0,54,0,0,0,0,23,22,0,0,0,1,0,Match Report
663,Watford,2019-09-15,Arsenal,eng Premier League,D 2-2,2,2,0,52,1,1,1,0,53,40,2,3,5,2,1,Match Report
664,Arsenal,2019-09-15,Watford,eng Premier League,D 2-2,2,2,0,48,2,0,0,0,13,11,0,1,0,0,1,Match Report
665,Everton,2019-09-15,Bournemouth,eng Premier League,L 1-3,1,3,-2,59,1,0,0,0,24,20,0,1,3,0,0,Match Report
666,Bournemouth,2019-09-15,Everton,eng Premier League,W 3-1,3,1,+2,41,3,0,0,0,21,13,3,1,1,3,0,Match Report
667,Leicester City,2019-09-14,Manchester Utd,eng Premier League,L 0-1,0,1,-1,58,0,0,0,0,15,10,1,2,0,2,0,Match Report
668,Manchester City,2019-09-14,Norwich City,eng Premier League,L 2-3,2,3,-1,68,2,0,0,0,47,34,3,5,3,1,1,Match Report
669,Southampton,2019-09-14,Sheffield Utd,eng Premier League,W 1-0,1,0,+1,51,1,0,0,0,22,11,2,7,0,2,0,Match Report
670,Sheffield Utd,2019-09-14,Southampton,eng Premier League,L 0-1,0,1,-1,49,0,0,0,0,34,24,5,3,1,1,0,Match Report
671,Crystal Palace,2019-09-14,Tottenham,eng Premier League,L 0-4,0,4,-4,36,0,0,0,0,20,16,2,0,0,1,1,Match Report
672,Tottenham,2019-09-14,Crystal Palace,eng Premier League,W 4-0,4,0,+4,64,3,0,0,0,20,16,2,0,0,1,1,Match Report
673,Chelsea,2019-09-14,Wolves,eng Premier League,W 5-2,5,2,+3,54,5,0,0,0,29,18,4,5,0,2,0,Match Report
674,Brighton,2019-09-14,Burnley,eng Premier League,D 1-1,1,1,0,62,1,0,0,0,25,21,2,0,2,0,0,Match Report
675,Manchester Utd,2019-09-14,Leicester City,eng Premier League,W 1-0,1,0,+1,42,0,1,1,0,18,8,2,2,2,3,1,Match Report
676,Liverpool,2019-09-14,Newcastle Utd,eng Premier League,W 3-1,3,1,+2,74,3,0,0,0,38,28,5,2,1,1,1,Match Report
677,Norwich City,2019-09-14,Manchester City,eng Premier League,W 3-2,3,2,+1,32,3,0,0,0,13,7,2,0,1,1,2,Match Report
678,Wolves,2019-09-14,Chelsea,eng Premier League,L 2-5,2,5,-3,46,1,0,0,0,15,6,2,2,3,2,0,Match Report
679,Burnley,2019-09-14,Brighton,eng Premier League,D 1-1,1,1,0,38,1,0,0,0,13,11,1,0,1,0,0,Match Report
680,Newcastle Utd,2019-09-14,Liverpool,eng Premier League,L 1-3,1,3,-2,26,1,0,0,0,15,13,0,1,1,0,0,Match Report
681,Tottenham,2019-09-01,Arsenal,eng Premier League,D 2-2,2,2,0,45,1,1,1,0,24,16,3,1,2,2,0,Match Report
682,Arsenal,2019-09-01,Tottenham,eng Premier League,D 2-2,2,2,0,55,2,0,0,0,45,31,3,3,4,3,1,Match Report
683,Everton,2019-09-01,Wolves,eng Premier League,W 3-2,3,2,+1,58,3,0,0,0,26,12,6,2,3,2,1,Match Report
684,Wolves,2019-09-01,Everton,eng Premier League,L 2-3,2,3,-1,42,2,0,0,0,16,11,2,2,0,1,0,Match Report
685,Southampton,2019-08-31,Manchester Utd,eng Premier League,D 1-1,1,1,0,41,1,0,0,0,16,12,1,1,1,0,1,Match Report
686,West Ham,2019-08-31,Norwich City,eng Premier League,W 2-0,2,0,+2,48,2,0,0,0,33,24,2,3,4,0,0,Match Report
687,Chelsea,2019-08-31,Sheffield Utd,eng Premier League,D 2-2,2,2,0,62,2,0,0,0,25,18,1,3,1,2,0,Match Report
688,Newcastle Utd,2019-08-31,Watford,eng Premier League,D 1-1,1,1,0,49,1,0,0,0,23,16,3,0,1,3,0,Match Report
689,Manchester Utd,2019-08-31,Southampton,eng Premier League,D 1-1,1,1,0,59,1,0,0,0,40,36,1,3,0,0,0,Match Report
690,Aston Villa,2019-08-31,Crystal Palace,eng Premier League,L 0-1,0,1,-1,48,0,0,0,0,19,14,2,0,0,3,0,Match Report
691,Leicester City,2019-08-31,Bournemouth,eng Premier League,W 3-1,3,1,+2,55,3,0,0,0,27,23,2,1,1,0,0,Match Report
692,Norwich City,2019-08-31,West Ham,eng Premier League,L 0-2,0,2,-2,52,0,0,0,0,13,10,0,3,0,0,0,Match Report
693,Crystal Palace,2019-08-31,Aston Villa,eng Premier League,W 1-0,1,0,+1,52,1,0,0,0,39,22,6,3,4,3,1,Match Report
694,Liverpool,2019-08-31,Burnley,eng Premier League,W 3-0,3,0,+3,63,2,0,0,0,27,21,1,1,1,1,2,Match Report
695,Bournemouth,2019-08-31,Leicester City,eng Premier League,L 1-3,1,3,-2,45,1,0,0,0,15,13,1,1,0,0,0,Match Report
696,Watford,2019-08-31,Newcastle Utd,eng Premier League,D 1-1,1,1,0,51,1,0,0,0,19,12,3,0,4,0,0,Match Report
697,Brighton,2019-08-31,Manchester City,eng Premier League,L 0-4,0,4,-4,47,0,0,0,0,11,10,0,0,0,1,0,Match Report
698,Sheffield Utd,2019-08-31,Chelsea,eng Premier League,D 2-2,2,2,0,38,1,0,0,0,16,13,0,2,0,0,1,Match Report
699,Manchester City,2019-08-31,Brighton,eng Premier League,W 4-0,4,0,+4,53,4,0,0,0,28,24,2,1,0,1,0,Match Report
700,Burnley,2019-08-31,Liverpool,eng Premier League,L 0-3,0,3,-3,37,0,0,0,0,12,8,2,1,0,1,0,Match Report
701,Newcastle Utd,2019-08-25,Tottenham,eng Premier League,W 1-0,1,0,+1,21,1,0,0,0,16,12,3,1,0,0,0,Match Report
702,Manchester City,2019-08-25,Bournemouth,eng Premier League,W 3-1,3,1,+2,74,3,0,0,0,34,28,2,1,3,0,0,Match Report
703,Burnley,2019-08-25,Wolves,eng Premier League,D 1-1,1,1,0,35,1,0,0,0,23,19,1,1,2,0,0,Match Report
704,Wolves,2019-08-25,Burnley,eng Premier League,D 1-1,1,1,0,65,0,1,1,0,31,22,4,0,3,2,0,Match Report
705,Tottenham,2019-08-25,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,79,0,0,0,0,31,29,0,1,1,0,0,Match Report
706,Bournemouth,2019-08-25,Manchester City,eng Premier League,L 1-3,1,3,-2,26,1,0,0,0,17,10,2,1,0,3,1,Match Report
707,Liverpool,2019-08-24,Arsenal,eng Premier League,W 3-1,3,1,+2,52,2,1,1,0,46,37,4,3,1,1,0,Match Report
708,Crystal Palace,2019-08-24,Manchester Utd,eng Premier League,W 2-1,2,1,+1,29,2,0,0,0,9,7,0,0,0,1,1,Match Report
709,Chelsea,2019-08-24,Norwich City,eng Premier League,W 3-2,3,2,+1,54,3,0,0,0,45,36,1,4,2,0,2,Match Report
710,Leicester City,2019-08-24,Sheffield Utd,eng Premier League,W 2-1,2,1,+1,51,2,0,0,0,19,14,0,2,0,2,1,Match Report
711,West Ham,2019-08-24,Watford,eng Premier League,W 3-1,3,1,+2,45,2,1,1,0,31,21,4,1,4,1,0,Match Report
712,Brighton,2019-08-24,Southampton,eng Premier League,L 0-2,0,2,-2,51,0,0,0,0,21,13,4,1,1,2,0,Match Report
713,Manchester Utd,2019-08-24,Crystal Palace,eng Premier League,L 1-2,1,2,-1,71,1,0,1,1,38,22,5,1,2,7,1,Match Report
714,Watford,2019-08-24,West Ham,eng Premier League,L 1-3,1,3,-2,55,1,0,0,0,45,35,4,1,2,2,1,Match Report
715,Sheffield Utd,2019-08-24,Leicester City,eng Premier League,L 1-2,1,2,-1,49,1,0,0,0,13,10,1,0,1,1,0,Match Report
716,Norwich City,2019-08-24,Chelsea,eng Premier League,L 2-3,2,3,-1,46,2,0,0,0,11,7,2,0,1,1,0,Match Report
717,Southampton,2019-08-24,Brighton,eng Premier League,W 2-0,2,0,+2,49,2,0,0,0,21,12,1,4,2,2,0,Match Report
718,Arsenal,2019-08-24,Liverpool,eng Premier League,L 1-3,1,3,-2,48,1,0,0,0,13,10,1,2,0,0,0,Match Report
719,Everton,2019-08-23,Aston Villa,eng Premier League,L 0-2,0,2,-2,64,0,0,0,0,23,19,3,0,1,0,0,Match Report
720,Aston Villa,2019-08-23,Everton,eng Premier League,W 2-0,2,0,+2,36,2,0,0,0,13,11,1,1,0,0,0,Match Report
721,Wolves,2019-08-19,Manchester Utd,eng Premier League,D 1-1,1,1,0,35,1,0,0,0,10,7,1,1,0,1,0,Match Report
722,Manchester Utd,2019-08-19,Wolves,eng Premier League,D 1-1,1,1,0,65,1,0,1,1,18,9,5,0,1,3,0,Match Report
723,Crystal Palace,2019-08-18,Sheffield Utd,eng Premier League,L 0-1,0,1,-1,57,0,0,0,0,10,7,0,1,0,1,1,Match Report
724,Sheffield Utd,2019-08-18,Crystal Palace,eng Premier League,W 1-0,1,0,+1,43,1,0,0,0,24,16,4,1,2,0,1,Match Report
725,Chelsea,2019-08-18,Leicester City,eng Premier League,D 1-1,1,1,0,50,1,0,0,0,26,24,1,0,0,1,0,Match Report
726,Leicester City,2019-08-18,Chelsea,eng Premier League,D 1-1,1,1,0,50,1,0,0,0,17,14,1,1,1,0,0,Match Report
727,Burnley,2019-08-17,Arsenal,eng Premier League,L 1-2,1,2,-1,33,1,0,0,0,30,16,8,1,3,2,0,Match Report
728,Newcastle Utd,2019-08-17,Norwich City,eng Premier League,L 1-3,1,3,-2,37,1,0,0,0,23,16,4,2,1,0,0,Match Report
729,Everton,2019-08-17,Watford,eng Premier League,W 1-0,1,0,+1,44,1,0,0,0,21,8,4,4,1,3,1,Match Report
730,Liverpool,2019-08-17,Southampton,eng Premier League,W 2-1,2,1,+1,63,2,0,0,0,26,21,1,1,1,2,0,Match Report
731,Manchester City,2019-08-17,Tottenham,eng Premier League,D 2-2,2,2,0,55,2,0,0,0,53,37,5,4,5,1,1,Match Report
732,Aston Villa,2019-08-17,Bournemouth,eng Premier League,L 1-2,1,2,-1,63,1,0,0,0,41,33,3,2,1,2,0,Match Report
733,Brighton,2019-08-17,West Ham,eng Premier League,D 1-1,1,1,0,57,1,0,0,0,27,18,4,2,2,1,0,Match Report
734,Bournemouth,2019-08-17,Aston Villa,eng Premier League,W 2-1,2,1,+1,37,1,1,1,0,21,17,2,0,1,1,0,Match Report
735,Arsenal,2019-08-17,Burnley,eng Premier League,W 2-1,2,1,+1,67,2,0,0,0,27,21,2,1,2,0,1,Match Report
736,Norwich City,2019-08-17,Newcastle Utd,eng Premier League,W 3-1,3,1,+2,63,3,0,0,0,29,24,2,1,2,0,0,Match Report
737,Tottenham,2019-08-17,Manchester City,eng Premier League,D 2-2,2,2,0,45,2,0,0,0,6,4,1,0,0,0,1,Match Report
738,West Ham,2019-08-17,Brighton,eng Premier League,D 1-1,1,1,0,43,1,0,0,0,12,8,0,4,0,0,0,Match Report
739,Watford,2019-08-17,Everton,eng Premier League,L 0-1,0,1,-1,56,0,0,0,0,15,12,2,0,1,0,0,Match Report
740,Southampton,2019-08-17,Liverpool,eng Premier League,L 1-2,1,2,-1,37,1,0,0,0,18,10,2,2,2,1,1,Match Report
741,Newcastle Utd,2019-08-11,Arsenal,eng Premier League,L 0-1,0,1,-1,38,0,0,0,0,18,13,2,3,0,0,0,Match Report
742,Chelsea,2019-08-11,Manchester Utd,eng Premier League,L 0-4,0,4,-4,54,0,0,0,0,34,26,3,1,2,1,1,Match Report
743,Leicester City,2019-08-11,Wolves,eng Premier League,D 0-0,0,0,0,69,0,0,0,0,29,23,2,1,0,3,0,Match Report
744,Wolves,2019-08-11,Leicester City,eng Premier League,D 0-0,0,0,0,31,0,0,0,0,14,8,2,2,0,0,2,Match Report
745,Arsenal,2019-08-11,Newcastle Utd,eng Premier League,W 1-0,1,0,+1,62,1,0,0,0,15,10,2,0,1,1,1,Match Report
746,Manchester Utd,2019-08-11,Chelsea,eng Premier League,W 4-0,4,0,+4,46,3,1,1,0,19,16,0,1,0,1,1,Match Report
747,Bournemouth,2019-08-10,Sheffield Utd,eng Premier League,D 1-1,1,1,0,53,1,0,0,0,22,12,2,1,3,3,1,Match Report
748,Brighton,2019-08-10,Watford,eng Premier League,W 3-0,3,0,+3,51,2,0,0,0,10,9,0,1,0,0,0,Match Report
749,Burnley,2019-08-10,Southampton,eng Premier League,W 3-0,3,0,+3,47,3,0,0,0,14,8,3,2,1,0,0,Match Report
750,Aston Villa,2019-08-10,Tottenham,eng Premier League,L 1-3,1,3,-2,30,1,0,0,0,9,8,0,0,0,0,1,Match Report
751,Everton,2019-08-10,Crystal Palace,eng Premier League,D 0-0,0,0,0,64,0,0,0,0,15,12,1,0,2,0,0,Match Report
752,Sheffield Utd,2019-08-10,Bournemouth,eng Premier League,D 1-1,1,1,0,47,1,0,0,0,12,8,1,0,1,1,1,Match Report
753,Manchester City,2019-08-10,West Ham,eng Premier League,W 5-0,5,0,+5,57,4,1,1,0,24,20,0,3,0,1,0,Match Report
754,Tottenham,2019-08-10,Aston Villa,eng Premier League,W 3-1,3,1,+2,70,3,0,0,0,47,37,1,2,2,2,3,Match Report
755,Southampton,2019-08-10,Burnley,eng Premier League,L 0-3,0,3,-3,53,0,0,0,0,16,9,3,2,0,2,0,Match Report
756,West Ham,2019-08-10,Manchester City,eng Premier League,L 0-5,0,5,-5,43,0,0,0,0,9,4,2,0,1,2,0,Match Report
757,Watford,2019-08-10,Brighton,eng Premier League,L 0-3,0,3,-3,49,0,0,0,0,19,12,2,1,1,2,1,Match Report
758,Crystal Palace,2019-08-10,Everton,eng Premier League,D 0-0,0,0,0,36,0,0,0,0,11,7,2,0,1,0,1,Match Report
759,Liverpool,2019-08-09,Norwich City,eng Premier League,W 4-1,4,1,+3,57,3,0,0,0,25,19,1,1,1,2,1,Match Report
760,Norwich City,2019-08-09,Liverpool,eng Premier League,L 1-4,1,4,-3,43,1,0,0,0,21,16,1,1,1,1,1,Match Report
