Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Match Report
394,Southampton,2023-01-14,Everton,eng Premier League,W 2-1,2,1,+1,48,2,0,0,0,522,68,220,199,107,25,522,Match Report
395,Bournemouth,2023-01-14,Brentford,eng Premier League,L 0-2,0,2,-2,50,0,0,0,0,614,60,195,255,141,13,614,Match Report
396,West Ham,2023-01-14,Wolves,eng Premier League,L 0-1,0,1,-1,42,0,0,0,0,533,45,135,255,150,28,533,Match Report
397,Liverpool,2023-01-14,Brighton,eng Premier League,L 0-3,0,3,-3,39,0,0,0,0,561,73,247,241,76,15,561,Match Report
398,Wolves,2023-01-14,West Ham,eng Premier League,W 1-0,1,0,+1,58,1,0,0,0,723,97,255,255,146,22,723,Match Report
399,Leicester City,2023-01-14,Nott'ham Forest,eng Premier League,L 0-2,0,2,-2,61,0,0,0,0,705,91,255,255,160,9,705,Match Report
400,Brentford,2023-01-14,Bournemouth,eng Premier League,W 2-0,2,0,+2,50,1,1,1,0,592,54,178,255,162,16,591,Match Report
401,Brighton,2023-01-14,Liverpool,eng Premier League,W 3-0,3,0,+3,61,3,0,0,0,780,77,255,255,168,36,780,Match Report
402,Everton,2023-01-14,Southampton,eng Premier League,L 1-2,1,2,-1,52,1,0,0,0,549,56,156,248,151,19,549,Match Report
403,Nott'ham Forest,2023-01-14,Leicester City,eng Premier League,W 2-0,2,0,+2,39,2,0,0,0,508,54,177,206,138,18,508,Match Report
404,Manchester City,2023-01-14,Manchester Utd,eng Premier League,L 1-2,1,2,-1,70,1,0,0,0,850,70,244,255,194,26,850,Match Report
405,Leeds United,2023-01-13,Aston Villa,eng Premier League,L 1-2,1,2,-1,48,1,0,0,0,569,24,118,255,174,31,569,Match Report
406,Aston Villa,2023-01-13,Leeds United,eng Premier League,W 2-1,2,1,+1,52,2,0,0,0,615,113,255,230,87,12,615,Match Report
407,Chelsea,2023-01-12,Fulham,eng Premier League,L 1-2,1,2,-1,52,1,0,0,0,675,67,255,255,122,23,675,Match Report
408,Fulham,2023-01-12,Chelsea,eng Premier League,W 2-1,2,1,+1,48,2,0,0,0,623,63,177,255,182,10,623,Match Report
409,Chelsea,2023-01-05,Manchester City,eng Premier League,L 0-1,0,1,-1,48,0,0,0,0,692,81,255,241,154,13,692,Match Report
410,Manchester City,2023-01-05,Chelsea,eng Premier League,W 1-0,1,0,+1,52,1,0,0,0,765,46,188,255,224,23,765,Match Report
411,Southampton,2023-01-04,Nott'ham Forest,eng Premier League,L 0-1,0,1,-1,63,0,0,0,0,628,46,181,255,183,14,628,Match Report
412,Tottenham,2023-01-04,Crystal Palace,eng Premier League,W 4-0,4,0,+4,53,4,0,0,0,721,101,255,255,121,19,721,Match Report
413,Crystal Palace,2023-01-04,Tottenham,eng Premier League,L 0-4,0,4,-4,47,0,0,0,0,629,55,166,255,179,24,629,Match Report
414,Leeds United,2023-01-04,West Ham,eng Premier League,D 2-2,2,2,0,62,2,0,0,0,657,66,204,255,140,23,657,Match Report
415,West Ham,2023-01-04,Leeds United,eng Premier League,D 2-2,2,2,0,38,1,1,1,0,432,48,120,192,120,11,431,Match Report
416,Aston Villa,2023-01-04,Wolves,eng Premier League,D 1-1,1,1,0,56,1,0,0,0,641,57,175,255,189,19,641,Match Report
417,Wolves,2023-01-04,Aston Villa,eng Premier League,D 1-1,1,1,0,44,1,0,0,0,553,82,255,188,113,15,553,Match Report
418,Nott'ham Forest,2023-01-04,Southampton,eng Premier League,W 1-0,1,0,+1,37,1,0,0,0,449,66,192,183,83,15,449,Match Report
419,Arsenal,2023-01-03,Newcastle Utd,eng Premier League,D 0-0,0,0,0,66,0,0,0,0,675,44,155,255,201,38,675,Match Report
420,Manchester Utd,2023-01-03,Bournemouth,eng Premier League,W 3-0,3,0,+3,58,3,0,0,0,705,41,189,255,193,34,705,Match Report
421,Bournemouth,2023-01-03,Manchester Utd,eng Premier League,L 0-3,0,3,-3,42,0,0,0,0,549,77,230,205,120,14,549,Match Report
422,Leicester City,2023-01-03,Fulham,eng Premier League,L 0-1,0,1,-1,61,0,0,0,0,718,57,226,255,160,25,718,Match Report
423,Newcastle Utd,2023-01-03,Arsenal,eng Premier League,D 0-0,0,0,0,34,0,0,0,0,418,76,164,147,112,22,418,Match Report
424,Brighton,2023-01-03,Everton,eng Premier League,W 4-1,4,1,+3,51,4,0,0,0,642,71,246,255,134,25,642,Match Report
425,Everton,2023-01-03,Brighton,eng Premier League,L 1-4,1,4,-3,49,0,1,1,0,632,74,245,255,126,20,631,Match Report
426,Fulham,2023-01-03,Leicester City,eng Premier League,W 1-0,1,0,+1,39,1,0,0,0,529,86,219,203,116,16,529,Match Report
427,Liverpool,2023-01-02,Brentford,eng Premier League,L 1-3,1,3,-2,72,1,0,0,0,828,52,165,255,255,42,828,Match Report
428,Brentford,2023-01-02,Liverpool,eng Premier League,W 3-1,3,1,+2,28,2,0,0,0,413,79,209,135,74,14,413,Match Report
429,Tottenham,2023-01-01,Aston Villa,eng Premier League,L 0-2,0,2,-2,59,0,0,0,0,715,32,166,255,180,10,715,Match Report
430,Aston Villa,2023-01-01,Tottenham,eng Premier League,W 2-0,2,0,+2,41,2,0,0,0,557,75,232,207,124,19,557,Match Report
431,Chelsea,2023-01-01,Nott'ham Forest,eng Premier League,D 1-1,1,1,0,71,1,0,0,0,829,63,225,255,126,16,829,Match Report
432,Nott'ham Forest,2023-01-01,Chelsea,eng Premier League,D 1-1,1,1,0,29,1,0,0,0,401,45,146,167,94,17,401,Match Report
433,Arsenal,2022-12-31,Brighton,eng Premier League,W 4-2,4,2,+2,32,4,0,0,0,416,62,136,180,106,28,416,Match Report
434,Manchester Utd,2022-12-31,Wolves,eng Premier League,W 1-0,1,0,+1,54,1,0,0,0,650,47,188,255,203,37,650,Match Report
435,Southampton,2022-12-31,Fulham,eng Premier League,L 1-2,1,2,-1,38,1,0,0,0,519,62,191,228,106,14,519,Match Report
436,Crystal Palace,2022-12-31,Bournemouth,eng Premier League,W 2-0,2,0,+2,41,2,0,0,0,521,53,188,194,145,20,521,Match Report
437,Bournemouth,2022-12-31,Crystal Palace,eng Premier League,L 0-2,0,2,-2,59,0,0,0,0,644,70,255,252,139,19,644,Match Report
438,Leeds United,2022-12-31,Newcastle Utd,eng Premier League,D 0-0,0,0,0,40,0,0,0,0,463,67,200,213,56,11,463,Match Report
439,Wolves,2022-12-31,Manchester Utd,eng Premier League,L 0-1,0,1,-1,46,0,0,0,0,556,88,225,202,135,13,556,Match Report
440,Newcastle Utd,2022-12-31,Leeds United,eng Premier League,D 0-0,0,0,0,60,0,0,0,0,595,41,144,255,182,27,595,Match Report
441,Brighton,2022-12-31,Arsenal,eng Premier League,L 2-4,2,4,-2,68,2,0,0,0,738,63,227,255,153,24,738,Match Report
442,Everton,2022-12-31,Manchester City,eng Premier League,D 1-1,1,1,0,26,1,0,0,0,376,86,191,141,53,6,376,Match Report
443,Fulham,2022-12-31,Southampton,eng Premier League,W 2-1,2,1,+1,62,1,0,1,1,757,57,213,255,156,17,756,Match Report
444,Manchester City,2022-12-31,Everton,eng Premier League,D 1-1,1,1,0,74,1,0,0,0,793,20,97,255,255,41,793,Match Report
445,West Ham,2022-12-30,Brentford,eng Premier League,L 0-2,0,2,-2,63,0,0,0,0,734,38,138,255,255,26,734,Match Report
446,Liverpool,2022-12-30,Leicester City,eng Premier League,W 2-1,2,1,+1,57,0,0,0,0,742,72,222,255,179,24,742,Match Report
447,Leicester City,2022-12-30,Liverpool,eng Premier League,L 1-2,1,2,-1,43,1,0,0,0,614,93,255,249,78,15,614,Match Report
448,Brentford,2022-12-30,West Ham,eng Premier League,W 2-0,2,0,+2,37,2,0,0,0,501,92,214,216,74,18,501,Match Report
449,Leeds United,2022-12-28,Manchester City,eng Premier League,L 1-3,1,3,-2,31,1,0,0,0,450,61,184,170,98,17,450,Match Report
450,Manchester City,2022-12-28,Leeds United,eng Premier League,W 3-1,3,1,+2,69,3,0,0,0,830,70,255,255,166,35,830,Match Report
451,Manchester Utd,2022-12-27,Nott'ham Forest,eng Premier League,W 3-0,3,0,+3,65,3,0,0,0,795,49,181,255,247,38,795,Match Report
452,Bournemouth,2022-12-27,Chelsea,eng Premier League,L 0-2,0,2,-2,40,0,0,0,0,507,74,164,199,146,16,507,Match Report
453,Chelsea,2022-12-27,Bournemouth,eng Premier League,W 2-0,2,0,+2,60,2,0,0,0,707,87,255,255,154,26,707,Match Report
454,Nott'ham Forest,2022-12-27,Manchester Utd,eng Premier League,L 0-3,0,3,-3,35,0,0,0,0,481,67,174,171,142,18,481,Match Report
455,Arsenal,2022-12-26,West Ham,eng Premier League,W 3-1,3,1,+2,66,3,0,0,0,795,43,171,255,249,35,795,Match Report
456,Southampton,2022-12-26,Brighton,eng Premier League,L 1-3,1,3,-2,34,1,0,1,1,483,50,164,207,121,19,482,Match Report
457,Tottenham,2022-12-26,Brentford,eng Premier League,D 2-2,2,2,0,61,2,0,0,0,700,50,187,255,190,22,700,Match Report
458,Crystal Palace,2022-12-26,Fulham,eng Premier League,L 0-3,0,3,-3,36,0,0,0,0,520,103,255,216,38,5,520,Match Report
459,West Ham,2022-12-26,Arsenal,eng Premier League,L 1-3,1,3,-2,34,0,1,1,0,450,71,205,176,72,10,449,Match Report
460,Liverpool,2022-12-26,Aston Villa,eng Premier League,W 3-1,3,1,+2,52,3,0,0,0,678,76,232,255,127,34,678,Match Report
461,Aston Villa,2022-12-26,Liverpool,eng Premier League,L 1-3,1,3,-2,48,1,0,0,0,627,80,238,255,128,27,627,Match Report
462,Wolves,2022-12-26,Everton,eng Premier League,W 2-1,2,1,+1,42,2,0,0,0,521,64,201,196,129,13,521,Match Report
463,Leicester City,2022-12-26,Newcastle Utd,eng Premier League,L 0-3,0,3,-3,60,0,0,0,0,757,67,233,255,155,26,757,Match Report
464,Newcastle Utd,2022-12-26,Leicester City,eng Premier League,W 3-0,3,0,+3,40,2,1,1,0,547,72,197,240,115,21,546,Match Report
465,Brentford,2022-12-26,Tottenham,eng Premier League,D 2-2,2,2,0,39,2,0,0,0,496,60,182,200,119,21,496,Match Report
466,Brighton,2022-12-26,Southampton,eng Premier League,W 3-1,3,1,+2,66,2,0,0,0,813,89,255,255,147,25,813,Match Report
467,Everton,2022-12-26,Wolves,eng Premier League,L 1-2,1,2,-1,58,1,0,0,0,664,53,212,255,118,16,664,Match Report
468,Fulham,2022-12-26,Crystal Palace,eng Premier League,W 3-0,3,0,+3,64,3,0,0,0,792,40,170,255,255,47,792,Match Report
469,Manchester Utd,2022-11-13,Fulham,eng Premier League,W 2-1,2,1,+1,47,2,0,0,0,606,104,255,232,106,25,606,Match Report
470,Aston Villa,2022-11-13,Brighton,eng Premier League,W 2-1,2,1,+1,35,1,1,1,0,448,81,225,168,59,14,447,Match Report
471,Brighton,2022-11-13,Aston Villa,eng Premier League,L 1-2,1,2,-1,65,1,0,0,0,688,43,160,255,195,18,688,Match Report
472,Fulham,2022-11-13,Manchester Utd,eng Premier League,L 1-2,1,2,-1,53,1,0,0,0,624,76,195,244,190,30,624,Match Report
473,Arsenal,2022-11-12,Wolves,eng Premier League,W 2-0,2,0,+2,62,2,0,0,0,717,48,128,255,187,23,717,Match Report
474,Southampton,2022-11-12,Liverpool,eng Premier League,L 1-3,1,3,-2,40,1,0,0,0,590,72,194,254,147,20,590,Match Report
475,Tottenham,2022-11-12,Leeds United,eng Premier League,W 4-3,4,3,+1,55,4,0,0,0,709,48,224,255,166,30,709,Match Report
476,Crystal Palace,2022-11-12,Nott'ham Forest,eng Premier League,L 0-1,0,1,-1,68,0,0,1,1,756,49,178,255,150,23,755,Match Report
477,Bournemouth,2022-11-12,Everton,eng Premier League,W 3-0,3,0,+3,36,3,0,0,0,445,69,156,175,121,34,445,Match Report
478,Leeds United,2022-11-12,Tottenham,eng Premier League,L 3-4,3,4,-1,45,3,0,0,0,629,64,175,255,168,17,629,Match Report
479,West Ham,2022-11-12,Leicester City,eng Premier League,L 0-2,0,2,-2,54,0,0,0,0,646,36,170,255,165,23,646,Match Report
480,Liverpool,2022-11-12,Southampton,eng Premier League,W 3-1,3,1,+2,60,3,0,0,0,804,76,255,255,135,25,804,Match Report
481,Wolves,2022-11-12,Arsenal,eng Premier League,L 0-2,0,2,-2,38,0,0,0,0,476,57,178,196,114,15,476,Match Report
482,Leicester City,2022-11-12,West Ham,eng Premier League,W 2-0,2,0,+2,46,2,0,1,1,595,86,255,255,83,9,594,Match Report
483,Newcastle Utd,2022-11-12,Chelsea,eng Premier League,W 1-0,1,0,+1,49,1,0,0,0,600,42,155,255,173,22,600,Match Report
484,Brentford,2022-11-12,Manchester City,eng Premier League,W 2-1,2,1,+1,26,2,0,0,0,385,118,196,102,93,26,385,Match Report
485,Chelsea,2022-11-12,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,51,0,0,0,0,626,89,255,255,102,7,626,Match Report
486,Everton,2022-11-12,Bournemouth,eng Premier League,L 0-3,0,3,-3,64,0,0,0,0,697,51,213,255,170,20,697,Match Report
487,Nott'ham Forest,2022-11-12,Crystal Palace,eng Premier League,W 1-0,1,0,+1,32,1,0,0,0,420,62,222,133,71,11,420,Match Report
488,Manchester City,2022-11-12,Brentford,eng Premier League,L 1-2,1,2,-1,74,1,0,0,0,790,53,169,248,255,61,790,Match Report
489,Arsenal,2022-11-06,Chelsea,eng Premier League,W 1-0,1,0,+1,55,1,0,0,0,619,65,204,238,183,27,619,Match Report
490,Manchester Utd,2022-11-06,Aston Villa,eng Premier League,L 1-3,1,3,-2,58,0,0,0,0,668,40,156,255,214,29,668,Match Report
491,Southampton,2022-11-06,Newcastle Utd,eng Premier League,L 1-4,1,4,-3,55,1,0,0,0,637,46,160,255,198,28,637,Match Report
492,Tottenham,2022-11-06,Liverpool,eng Premier League,L 1-2,1,2,-1,47,1,0,0,0,695,49,183,255,205,29,695,Match Report
493,Crystal Palace,2022-11-06,West Ham,eng Premier League,W 2-1,2,1,+1,58,2,0,0,0,718,56,187,255,180,31,718,Match Report
494,West Ham,2022-11-06,Crystal Palace,eng Premier League,L 1-2,1,2,-1,42,1,0,0,0,553,81,229,255,67,8,553,Match Report
495,Liverpool,2022-11-06,Tottenham,eng Premier League,W 2-1,2,1,+1,53,2,0,0,0,781,82,255,255,133,26,781,Match Report
496,Aston Villa,2022-11-06,Manchester Utd,eng Premier League,W 3-1,3,1,+2,42,3,0,0,0,542,90,246,207,91,11,542,Match Report
497,Newcastle Utd,2022-11-06,Southampton,eng Premier League,W 4-1,4,1,+3,45,4,0,0,0,534,72,204,226,107,19,534,Match Report
498,Chelsea,2022-11-06,Arsenal,eng Premier League,L 0-1,0,1,-1,45,0,0,0,0,508,83,226,188,97,15,508,Match Report
499,Bournemouth,2022-11-05,Leeds United,eng Premier League,L 3-4,3,4,-1,40,3,0,0,0,466,68,210,183,81,19,466,Match Report
500,Leeds United,2022-11-05,Bournemouth,eng Premier League,W 4-3,4,3,+1,60,3,1,1,0,623,31,131,255,220,29,622,Match Report
501,Wolves,2022-11-05,Brighton,eng Premier League,L 2-3,2,3,-1,29,1,1,1,0,379,64,156,133,91,13,378,Match Report
502,Leicester City,2022-11-05,Everton,eng Premier League,W 2-0,2,0,+2,51,2,0,0,0,683,76,244,255,137,31,683,Match Report
503,Brentford,2022-11-05,Nott'ham Forest,eng Premier League,D 2-2,2,2,0,52,1,1,1,0,628,81,255,209,105,16,627,Match Report
504,Brighton,2022-11-05,Wolves,eng Premier League,W 3-2,3,2,+1,71,3,0,0,0,779,58,211,255,211,34,779,Match Report
505,Everton,2022-11-05,Leicester City,eng Premier League,L 0-2,0,2,-2,49,0,0,0,0,637,77,196,247,199,33,637,Match Report
506,Nott'ham Forest,2022-11-05,Brentford,eng Premier League,D 2-2,2,2,0,48,1,0,0,0,578,56,184,244,156,22,578,Match Report
507,Fulham,2022-11-05,Manchester City,eng Premier League,L 1-2,1,2,-1,30,0,1,1,0,430,83,204,179,50,7,429,Match Report
508,Manchester City,2022-11-05,Fulham,eng Premier League,W 2-1,2,1,+1,70,1,1,1,0,861,47,176,255,212,34,860,Match Report
509,Arsenal,2022-10-30,Nott'ham Forest,eng Premier League,W 5-0,5,0,+5,69,5,0,0,0,763,44,147,255,255,56,763,Match Report
510,Manchester Utd,2022-10-30,West Ham,eng Premier League,W 1-0,1,0,+1,53,1,0,0,0,646,86,242,240,170,24,646,Match Report
511,West Ham,2022-10-30,Manchester Utd,eng Premier League,L 0-1,0,1,-1,47,0,0,0,0,582,63,186,255,143,23,582,Match Report
512,Nott'ham Forest,2022-10-30,Arsenal,eng Premier League,L 0-5,0,5,-5,31,0,0,0,0,429,99,212,146,74,14,429,Match Report
513,Southampton,2022-10-29,Crystal Palace,eng Premier League,L 0-1,0,1,-1,56,0,0,0,0,675,88,245,255,163,28,675,Match Report
514,Tottenham,2022-10-29,Bournemouth,eng Premier League,W 3-2,3,2,+1,69,3,0,0,0,799,43,155,255,255,30,799,Match Report
515,Crystal Palace,2022-10-29,Southampton,eng Premier League,W 1-0,1,0,+1,44,1,0,0,0,564,79,183,193,199,23,564,Match Report
516,Bournemouth,2022-10-29,Tottenham,eng Premier League,L 2-3,2,3,-1,31,2,0,0,0,452,91,237,147,73,16,452,Match Report
517,Leeds United,2022-10-29,Liverpool,eng Premier League,W 2-1,2,1,+1,32,2,0,0,0,522,83,210,187,128,17,522,Match Report
518,Liverpool,2022-10-29,Leeds United,eng Premier League,L 1-2,1,2,-1,68,1,0,0,0,884,54,210,255,222,43,884,Match Report
519,Aston Villa,2022-10-29,Newcastle Utd,eng Premier League,L 0-4,0,4,-4,41,0,0,0,0,495,62,218,208,75,13,495,Match Report
520,Wolves,2022-10-29,Brentford,eng Premier League,D 1-1,1,1,0,42,1,0,0,0,464,75,178,182,110,16,464,Match Report
521,Leicester City,2022-10-29,Manchester City,eng Premier League,L 0-1,0,1,-1,36,0,0,0,0,509,97,255,157,68,13,509,Match Report
522,Newcastle Utd,2022-10-29,Aston Villa,eng Premier League,W 4-0,4,0,+4,59,3,1,1,0,660,41,183,255,188,36,659,Match Report
523,Brentford,2022-10-29,Wolves,eng Premier League,D 1-1,1,1,0,58,1,0,0,0,573,60,231,188,156,26,573,Match Report
524,Chelsea,2022-10-29,Brighton,eng Premier League,L 1-4,1,4,-3,59,1,0,0,0,679,72,195,255,188,31,679,Match Report
525,Brighton,2022-10-29,Chelsea,eng Premier League,W 4-1,4,1,+3,41,2,0,0,0,519,92,223,189,112,28,519,Match Report
526,Everton,2022-10-29,Fulham,eng Premier League,D 0-0,0,0,0,44,0,0,0,0,533,87,240,216,84,17,533,Match Report
527,Fulham,2022-10-29,Everton,eng Premier League,D 0-0,0,0,0,56,0,0,0,0,622,57,193,221,215,39,622,Match Report
528,Manchester City,2022-10-29,Leicester City,eng Premier League,W 1-0,1,0,+1,64,1,0,0,0,818,47,115,255,255,24,818,Match Report
529,Bournemouth,2022-10-24,West Ham,eng Premier League,L 0-2,0,2,-2,45,0,0,0,0,577,79,201,255,109,13,577,Match Report
530,West Ham,2022-10-24,Bournemouth,eng Premier League,W 2-0,2,0,+2,55,1,1,1,0,653,39,182,255,158,23,652,Match Report
531,Arsenal,2022-10-23,Southampton,eng Premier League,D 1-1,1,1,0,59,1,0,0,0,689,52,165,255,158,23,689,Match Report
532,Southampton,2022-10-23,Arsenal,eng Premier League,D 1-1,1,1,0,41,1,0,0,0,508,74,229,189,101,13,508,Match Report
533,Tottenham,2022-10-23,Newcastle Utd,eng Premier League,L 1-2,1,2,-1,53,1,0,0,0,627,62,255,237,131,21,627,Match Report
534,Leeds United,2022-10-23,Fulham,eng Premier League,L 2-3,2,3,-1,57,2,0,0,0,660,56,220,255,148,22,660,Match Report
535,Aston Villa,2022-10-23,Brentford,eng Premier League,W 4-0,4,0,+4,45,3,1,1,0,492,61,170,212,120,23,491,Match Report
536,Wolves,2022-10-23,Leicester City,eng Premier League,L 0-4,0,4,-4,60,0,0,0,0,694,49,244,255,172,37,694,Match Report
537,Leicester City,2022-10-23,Wolves,eng Premier League,W 4-0,4,0,+4,40,4,0,0,0,489,91,218,170,105,20,489,Match Report
538,Newcastle Utd,2022-10-23,Tottenham,eng Premier League,W 2-1,2,1,+1,47,2,0,0,0,587,64,200,228,163,27,587,Match Report
539,Brentford,2022-10-23,Aston Villa,eng Premier League,L 0-4,0,4,-4,55,0,0,0,0,562,57,165,255,144,20,562,Match Report
540,Fulham,2022-10-23,Leeds United,eng Premier League,W 3-2,3,2,+1,43,3,0,0,0,525,66,216,204,113,23,525,Match Report
541,Manchester Utd,2022-10-22,Chelsea,eng Premier League,D 1-1,1,1,0,52,1,0,0,0,611,63,207,255,142,22,611,Match Report
542,Crystal Palace,2022-10-22,Everton,eng Premier League,L 0-3,0,3,-3,54,0,0,0,0,605,62,238,255,96,14,605,Match Report
543,Liverpool,2022-10-22,Nott'ham Forest,eng Premier League,L 0-1,0,1,-1,75,0,0,0,0,862,34,169,255,250,32,862,Match Report
544,Chelsea,2022-10-22,Manchester Utd,eng Premier League,D 1-1,1,1,0,48,0,1,1,0,556,80,223,190,155,17,555,Match Report
545,Brighton,2022-10-22,Manchester City,eng Premier League,L 1-3,1,3,-2,52,1,0,0,0,601,97,242,224,139,14,601,Match Report
546,Everton,2022-10-22,Crystal Palace,eng Premier League,W 3-0,3,0,+3,46,3,0,0,0,539,47,151,248,145,13,539,Match Report
547,Nott'ham Forest,2022-10-22,Liverpool,eng Premier League,W 1-0,1,0,+1,25,1,0,0,0,397,90,205,124,73,10,397,Match Report
548,Manchester City,2022-10-22,Brighton,eng Premier League,W 3-1,3,1,+2,48,2,1,1,0,558,65,210,201,153,27,557,Match Report
549,Leeds United,2022-10-20,Leicester City,eng Premier League,L 0-2,0,2,-2,54,0,0,0,0,685,51,217,255,123,23,685,Match Report
550,Aston Villa,2022-10-20,Fulham,eng Premier League,L 0-3,0,3,-3,40,0,0,0,0,456,72,162,207,92,12,456,Match Report
551,Leicester City,2022-10-20,Leeds United,eng Premier League,W 2-0,2,0,+2,46,1,0,0,0,621,73,236,255,125,12,621,Match Report
552,Fulham,2022-10-20,Aston Villa,eng Premier League,W 3-0,3,0,+3,60,1,1,1,0,627,67,204,255,164,23,626,Match Report
553,Manchester Utd,2022-10-19,Tottenham,eng Premier League,W 2-0,2,0,+2,52,2,0,0,0,738,69,196,255,255,30,738,Match Report
554,Southampton,2022-10-19,Bournemouth,eng Premier League,W 1-0,1,0,+1,46,1,0,0,0,632,78,255,227,138,15,632,Match Report
555,Tottenham,2022-10-19,Manchester Utd,eng Premier League,L 0-2,0,2,-2,48,0,0,0,0,671,89,250,255,133,20,671,Match Report
556,Bournemouth,2022-10-19,Southampton,eng Premier League,L 0-1,0,1,-1,54,0,0,0,0,684,37,172,255,219,32,684,Match Report
557,West Ham,2022-10-19,Liverpool,eng Premier League,L 0-1,0,1,-1,46,0,0,1,1,647,83,255,255,114,13,646,Match Report
558,Liverpool,2022-10-19,West Ham,eng Premier League,W 1-0,1,0,+1,54,1,0,0,0,749,62,243,255,191,32,749,Match Report
559,Newcastle Utd,2022-10-19,Everton,eng Premier League,W 1-0,1,0,+1,49,1,0,0,0,544,32,175,233,143,32,544,Match Report
560,Brentford,2022-10-19,Chelsea,eng Premier League,D 0-0,0,0,0,34,0,0,0,0,481,77,178,171,136,20,481,Match Report
561,Chelsea,2022-10-19,Brentford,eng Premier League,D 0-0,0,0,0,66,0,0,0,0,820,66,206,255,255,34,820,Match Report
562,Everton,2022-10-19,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,51,0,0,0,0,558,63,197,255,93,10,558,Match Report
563,Crystal Palace,2022-10-18,Wolves,eng Premier League,W 2-1,2,1,+1,51,2,0,0,0,614,55,168,255,148,25,614,Match Report
564,Wolves,2022-10-18,Crystal Palace,eng Premier League,L 1-2,1,2,-1,49,1,0,0,0,586,71,255,221,115,18,586,Match Report
565,Brighton,2022-10-18,Nott'ham Forest,eng Premier League,D 0-0,0,0,0,70,0,0,0,0,782,38,177,255,229,39,782,Match Report
566,Nott'ham Forest,2022-10-18,Brighton,eng Premier League,D 0-0,0,0,0,30,0,0,0,0,404,94,218,122,66,6,404,Match Report
567,Arsenal,2022-10-16,Leeds United,eng Premier League,W 1-0,1,0,+1,53,1,0,0,0,662,77,248,255,100,14,662,Match Report
568,Manchester Utd,2022-10-16,Newcastle Utd,eng Premier League,D 0-0,0,0,0,63,0,0,0,0,648,65,213,247,194,29,648,Match Report
569,Southampton,2022-10-16,West Ham,eng Premier League,D 1-1,1,1,0,39,1,0,0,0,505,74,206,177,129,14,505,Match Report
570,Leeds United,2022-10-16,Arsenal,eng Premier League,L 0-1,0,1,-1,47,0,0,1,1,578,37,153,246,184,22,577,Match Report
571,West Ham,2022-10-16,Southampton,eng Premier League,D 1-1,1,1,0,61,1,0,0,0,673,59,192,255,219,25,673,Match Report
572,Liverpool,2022-10-16,Manchester City,eng Premier League,W 1-0,1,0,+1,37,1,0,0,0,565,109,255,181,106,25,565,Match Report
573,Aston Villa,2022-10-16,Chelsea,eng Premier League,L 0-2,0,2,-2,42,0,0,0,0,517,50,153,224,146,24,517,Match Report
574,Newcastle Utd,2022-10-16,Manchester Utd,eng Premier League,D 0-0,0,0,0,37,0,0,0,0,451,73,179,181,96,17,451,Match Report
575,Chelsea,2022-10-16,Aston Villa,eng Premier League,W 2-0,2,0,+2,58,2,0,0,0,675,77,255,255,76,14,675,Match Report
576,Manchester City,2022-10-16,Liverpool,eng Premier League,L 0-1,0,1,-1,63,0,0,0,0,877,84,246,255,189,35,877,Match Report
577,Tottenham,2022-10-15,Everton,eng Premier League,W 2-0,2,0,+2,62,1,1,1,0,708,36,143,255,192,32,707,Match Report
578,Crystal Palace,2022-10-15,Leicester City,eng Premier League,D 0-0,0,0,0,46,0,0,0,0,647,90,255,255,115,8,647,Match Report
579,Bournemouth,2022-10-15,Fulham,eng Premier League,D 2-2,2,2,0,31,2,0,0,0,431,99,188,173,76,18,431,Match Report
580,Wolves,2022-10-15,Nott'ham Forest,eng Premier League,W 1-0,1,0,+1,58,0,1,1,0,587,56,176,255,135,19,586,Match Report
581,Leicester City,2022-10-15,Crystal Palace,eng Premier League,D 0-0,0,0,0,54,0,0,0,0,730,47,193,255,171,32,730,Match Report
582,Everton,2022-10-15,Tottenham,eng Premier League,L 0-2,0,2,-2,38,0,0,0,0,494,88,211,234,52,8,494,Match Report
583,Nott'ham Forest,2022-10-15,Wolves,eng Premier League,L 0-1,0,1,-1,42,0,0,1,1,447,59,167,200,86,15,446,Match Report
584,Fulham,2022-10-15,Bournemouth,eng Premier League,D 2-2,2,2,0,69,1,1,1,0,741,53,177,255,242,37,740,Match Report
585,Brentford,2022-10-14,Brighton,eng Premier League,W 2-0,2,0,+2,28,1,1,1,0,396,84,182,115,103,18,395,Match Report
586,Brighton,2022-10-14,Brentford,eng Premier League,L 0-2,0,2,-2,72,0,0,0,0,777,62,203,255,255,40,777,Match Report
587,Aston Villa,2022-10-10,Nott'ham Forest,eng Premier League,D 1-1,1,1,0,60,1,0,0,0,663,41,176,255,194,29,663,Match Report
588,Nott'ham Forest,2022-10-10,Aston Villa,eng Premier League,D 1-1,1,1,0,40,1,0,0,0,487,70,208,171,113,8,487,Match Report
589,Arsenal,2022-10-09,Liverpool,eng Premier League,W 3-2,3,2,+1,43,2,1,1,0,542,52,162,227,159,40,541,Match Report
590,Manchester Utd,2022-10-09,Everton,eng Premier League,W 2-1,2,1,+1,60,2,0,0,0,744,82,217,255,169,16,744,Match Report
