Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Match Report
199,Norwich City,2020-03-07,Sheffield Utd,eng Premier League,L 0-1,0,1,-1,58,0,0,0,0,699,92,255,255,112,16,699,Match Report
200,Wolves,2020-03-07,Brighton,eng Premier League,D 0-0,0,0,0,43,0,0,0,0,627,48,199,255,127,18,627,Match Report
201,Tottenham,2020-03-07,Burnley,eng Premier League,D 1-1,1,1,0,54,0,1,1,0,646,89,225,255,139,14,645,Match Report
202,Southampton,2020-03-07,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,39,0,0,0,0,458,47,145,185,134,11,458,Match Report
203,Wolves,2020-03-07,Brighton,eng Premier League,D 0-0,0,0,0,43,0,0,0,0,627,48,199,255,127,18,627,Match Report
204,Bournemouth,2020-03-07,Liverpool,eng Premier League,L 1-2,1,2,-1,26,1,0,0,0,397,77,180,128,92,12,397,Match Report
205,Everton,2020-03-01,Manchester Utd,eng Premier League,D 1-1,1,1,0,44,1,0,0,0,510,64,174,183,160,25,510,Match Report
206,Wolves,2020-03-01,Tottenham,eng Premier League,W 3-2,3,2,+1,35,3,0,0,0,489,55,157,236,111,24,489,Match Report
207,Tottenham,2020-03-01,Wolves,eng Premier League,L 2-3,2,3,-1,65,2,0,0,0,787,50,171,255,174,22,787,Match Report
208,Manchester Utd,2020-03-01,Everton,eng Premier League,D 1-1,1,1,0,56,1,0,0,0,598,61,181,251,173,15,598,Match Report
209,Liverpool,2020-02-29,Watford,eng Premier League,L 0-3,0,3,-3,70,0,0,0,0,874,56,185,255,240,29,874,Match Report
210,West Ham,2020-02-29,Southampton,eng Premier League,W 3-1,3,1,+2,35,3,0,0,0,455,54,164,174,123,26,455,Match Report
211,Brighton,2020-02-29,Crystal Palace,eng Premier League,L 0-1,0,1,-1,65,0,0,0,0,732,52,185,255,214,32,732,Match Report
212,Chelsea,2020-02-29,Bournemouth,eng Premier League,D 2-2,2,2,0,73,2,0,0,0,993,52,224,255,255,42,993,Match Report
213,Southampton,2020-02-29,West Ham,eng Premier League,L 1-3,1,3,-2,65,1,0,0,0,696,60,179,255,167,26,696,Match Report
214,Newcastle Utd,2020-02-29,Burnley,eng Premier League,D 0-0,0,0,0,54,0,0,0,0,547,57,193,229,129,26,547,Match Report
215,Burnley,2020-02-29,Newcastle Utd,eng Premier League,D 0-0,0,0,0,46,0,0,0,0,496,66,129,255,107,10,496,Match Report
216,Bournemouth,2020-02-29,Chelsea,eng Premier League,D 2-2,2,2,0,27,2,0,0,0,483,98,188,210,88,14,483,Match Report
217,Crystal Palace,2020-02-29,Brighton,eng Premier League,W 1-0,1,0,+1,35,1,0,0,0,458,73,184,179,99,20,458,Match Report
218,Watford,2020-02-29,Liverpool,eng Premier League,W 3-0,3,0,+3,30,3,0,0,0,463,90,189,166,112,24,463,Match Report
219,Leicester City,2020-02-28,Norwich City,eng Premier League,L 0-1,0,1,-1,57,0,0,0,0,626,47,193,234,208,28,626,Match Report
220,Norwich City,2020-02-28,Leicester City,eng Premier League,W 1-0,1,0,+1,43,1,0,0,0,509,63,194,203,123,19,509,Match Report
221,Liverpool,2020-02-24,West Ham,eng Premier League,W 3-2,3,2,+1,69,3,0,0,0,819,46,147,255,255,49,819,Match Report
222,West Ham,2020-02-24,Liverpool,eng Premier League,L 2-3,2,3,-1,31,2,0,0,0,451,85,204,157,98,18,451,Match Report
223,Everton,2020-02-23,Arsenal,eng Premier League,L 2-3,2,3,-1,49,2,0,0,0,597,71,194,246,166,27,597,Match Report
224,Watford,2020-02-23,Manchester Utd,eng Premier League,L 0-3,0,3,-3,43,0,0,0,0,569,57,144,255,143,16,569,Match Report
225,Wolves,2020-02-23,Norwich City,eng Premier League,W 3-0,3,0,+3,40,3,0,0,0,556,35,171,255,113,21,556,Match Report
226,Manchester Utd,2020-02-23,Watford,eng Premier League,W 3-0,3,0,+3,57,2,1,1,0,737,77,255,255,146,27,736,Match Report
227,Norwich City,2020-02-23,Wolves,eng Premier League,L 0-3,0,3,-3,60,0,0,0,0,733,47,215,255,142,10,733,Match Report
228,Arsenal,2020-02-23,Everton,eng Premier League,W 3-2,3,2,+1,51,3,0,0,0,635,62,207,255,146,20,635,Match Report
229,Brighton,2020-02-22,Sheffield Utd,eng Premier League,D 1-1,1,1,0,35,1,0,0,0,496,94,230,188,86,11,496,Match Report
230,Aston Villa,2020-02-22,Southampton,eng Premier League,L 0-2,0,2,-2,54,0,0,0,0,565,94,235,244,91,14,565,Match Report
231,Chelsea,2020-02-22,Tottenham,eng Premier League,W 2-1,2,1,+1,49,2,0,0,0,723,52,181,255,141,19,723,Match Report
232,Newcastle Utd,2020-02-22,Crystal Palace,eng Premier League,L 0-1,0,1,-1,55,0,0,0,0,612,72,231,255,112,14,612,Match Report
233,Burnley,2020-02-22,Bournemouth,eng Premier League,W 3-0,3,0,+3,42,2,1,1,0,472,47,133,218,128,20,471,Match Report
234,Southampton,2020-02-22,Aston Villa,eng Premier League,W 2-0,2,0,+2,46,2,0,0,0,503,39,97,255,148,22,503,Match Report
235,Bournemouth,2020-02-22,Burnley,eng Premier League,L 0-3,0,3,-3,58,0,0,0,0,601,66,208,235,163,22,601,Match Report
236,Manchester City,2020-02-22,Leicester City,eng Premier League,W 1-0,1,0,+1,67,1,0,1,1,821,60,210,255,249,30,820,Match Report
237,Crystal Palace,2020-02-22,Newcastle Utd,eng Premier League,W 1-0,1,0,+1,45,1,0,0,0,545,47,151,255,139,31,545,Match Report
238,Leicester City,2020-02-22,Manchester City,eng Premier League,L 0-1,0,1,-1,33,0,0,0,0,472,65,204,183,91,9,472,Match Report
239,Tottenham,2020-02-22,Chelsea,eng Premier League,L 1-2,1,2,-1,51,0,0,0,0,737,67,220,255,103,8,737,Match Report
240,Sheffield Utd,2020-02-22,Brighton,eng Premier League,D 1-1,1,1,0,65,1,0,0,0,748,29,115,255,255,34,748,Match Report
241,Manchester City,2020-02-19,West Ham,eng Premier League,W 2-0,2,0,+2,77,2,0,0,0,1035,40,142,255,255,44,1035,Match Report
242,West Ham,2020-02-19,Manchester City,eng Premier League,L 0-2,0,2,-2,23,0,0,0,0,404,86,187,150,75,7,404,Match Report
243,Chelsea,2020-02-17,Manchester Utd,eng Premier League,L 0-2,0,2,-2,61,0,0,0,0,764,64,222,255,190,33,764,Match Report
244,Manchester Utd,2020-02-17,Chelsea,eng Premier League,W 2-0,2,0,+2,39,2,0,0,0,526,69,173,245,112,13,526,Match Report
245,Newcastle Utd,2020-02-16,Arsenal,eng Premier League,L 0-4,0,4,-4,32,0,0,0,0,418,59,134,201,90,17,418,Match Report
246,Aston Villa,2020-02-16,Tottenham,eng Premier League,L 2-3,2,3,-1,55,1,0,0,0,648,81,216,255,154,31,648,Match Report
247,Tottenham,2020-02-16,Aston Villa,eng Premier League,W 3-2,3,2,+1,45,3,0,1,1,583,68,187,255,128,32,582,Match Report
248,Arsenal,2020-02-16,Newcastle Utd,eng Premier League,W 4-0,4,0,+4,68,4,0,0,0,781,50,159,255,231,35,781,Match Report
249,Liverpool,2020-02-15,Norwich City,eng Premier League,W 1-0,1,0,+1,63,1,0,0,0,777,30,116,255,255,40,777,Match Report
250,Burnley,2020-02-15,Southampton,eng Premier League,W 2-1,2,1,+1,38,2,0,0,0,484,62,156,237,96,12,483,Match Report
251,Southampton,2020-02-15,Burnley,eng Premier League,L 1-2,1,2,-1,62,1,0,0,0,692,48,189,255,194,27,692,Match Report
252,Norwich City,2020-02-15,Liverpool,eng Premier League,L 0-1,0,1,-1,37,0,0,0,0,536,121,255,175,59,11,536,Match Report
253,Leicester City,2020-02-14,Wolves,eng Premier League,D 0-0,0,0,0,58,0,0,0,0,659,61,209,255,155,19,659,Match Report
254,Wolves,2020-02-14,Leicester City,eng Premier League,D 0-0,0,0,0,42,0,0,0,0,514,44,142,229,146,27,514,Match Report
255,Bournemouth,2020-02-09,Sheffield Utd,eng Premier League,L 1-2,1,2,-1,45,1,0,0,0,585,84,213,220,156,23,585,Match Report
256,Sheffield Utd,2020-02-09,Bournemouth,eng Premier League,W 2-1,2,1,+1,55,2,0,0,0,636,51,159,255,210,39,636,Match Report
257,Brighton,2020-02-08,Watford,eng Premier League,D 1-1,1,1,0,66,0,0,0,0,767,55,205,255,228,26,767,Match Report
258,Everton,2020-02-08,Crystal Palace,eng Premier League,W 3-1,3,1,+2,47,3,0,0,0,559,66,178,221,166,24,559,Match Report
259,Watford,2020-02-08,Brighton,eng Premier League,D 1-1,1,1,0,34,1,0,0,0,452,64,188,189,81,15,452,Match Report
260,Crystal Palace,2020-02-08,Everton,eng Premier League,L 1-3,1,3,-2,53,1,0,0,0,599,70,234,248,125,31,599,Match Report
261,Burnley,2020-02-02,Arsenal,eng Premier League,D 0-0,0,0,0,44,0,0,0,0,496,44,90,255,147,25,496,Match Report
262,Manchester City,2020-02-02,Tottenham,eng Premier League,L 0-2,0,2,-2,67,0,0,1,1,838,32,126,255,252,50,837,Match Report
263,Arsenal,2020-02-02,Burnley,eng Premier League,D 0-0,0,0,0,56,0,0,0,0,620,82,227,255,118,18,620,Match Report
264,Tottenham,2020-02-02,Manchester City,eng Premier League,W 2-0,2,0,+2,33,2,0,0,0,492,89,222,206,71,10,492,Match Report
265,Wolves,2020-02-01,Manchester Utd,eng Premier League,D 0-0,0,0,0,36,0,0,0,0,525,63,214,215,105,27,525,Match Report
266,Newcastle Utd,2020-02-01,Norwich City,eng Premier League,D 0-0,0,0,0,44,0,0,0,0,555,73,190,238,135,20,555,Match Report
267,Crystal Palace,2020-02-01,Sheffield Utd,eng Premier League,L 0-1,0,1,-1,61,0,0,0,0,683,55,219,255,170,28,683,Match Report
268,Everton,2020-02-01,Watford,eng Premier League,W 3-2,3,2,+1,55,3,0,0,0,594,60,190,255,136,19,594,Match Report
269,Liverpool,2020-02-01,Southampton,eng Premier League,W 4-0,4,0,+4,62,4,0,0,0,683,92,255,255,138,25,683,Match Report
270,Sheffield Utd,2020-02-01,Crystal Palace,eng Premier League,W 1-0,1,0,+1,39,0,0,0,0,504,62,170,185,153,16,504,Match Report
271,Aston Villa,2020-02-01,Bournemouth,eng Premier League,L 1-2,1,2,-1,60,1,0,0,0,626,57,197,255,172,35,626,Match Report
272,Brighton,2020-02-01,West Ham,eng Premier League,D 3-3,3,3,0,65,2,0,0,0,767,64,206,255,166,25,767,Match Report
273,Bournemouth,2020-02-01,Aston Villa,eng Premier League,W 2-1,2,1,+1,40,2,0,0,0,488,81,190,170,133,25,488,Match Report
274,Manchester Utd,2020-02-01,Wolves,eng Premier League,D 0-0,0,0,0,64,0,0,0,0,798,48,148,255,255,27,798,Match Report
275,Chelsea,2020-02-01,Leicester City,eng Premier League,D 2-2,2,2,0,51,2,0,0,0,645,61,209,255,135,18,645,Match Report
276,Norwich City,2020-02-01,Newcastle Utd,eng Premier League,D 0-0,0,0,0,56,0,0,0,0,647,75,193,255,174,37,647,Match Report
277,Leicester City,2020-02-01,Chelsea,eng Premier League,D 2-2,2,2,0,49,2,0,0,0,635,78,248,255,132,19,635,Match Report
278,West Ham,2020-02-01,Brighton,eng Premier League,D 3-3,3,3,0,35,3,0,0,0,489,58,125,255,113,18,489,Match Report
279,Watford,2020-02-01,Everton,eng Premier League,L 2-3,2,3,-1,45,2,0,0,0,519,49,160,248,113,13,519,Match Report
280,Southampton,2020-02-01,Liverpool,eng Premier League,L 0-4,0,4,-4,38,0,0,0,0,505,63,150,225,136,37,505,Match Report
281,Liverpool,2020-01-29,West Ham,eng Premier League,W 2-0,2,0,+2,70,1,1,1,0,975,48,176,255,202,28,974,Match Report
282,West Ham,2020-01-29,Liverpool,eng Premier League,L 0-2,0,2,-2,30,0,0,0,0,484,65,211,208,74,10,484,Match Report
283,Liverpool,2020-01-23,Wolves,eng Premier League,W 2-1,2,1,+1,53,2,0,0,0,727,68,163,255,123,17,727,Match Report
284,Wolves,2020-01-23,Liverpool,eng Premier League,L 1-2,1,2,-1,47,1,0,0,0,635,58,227,255,118,19,635,Match Report
285,Burnley,2020-01-22,Manchester Utd,eng Premier League,W 2-0,2,0,+2,28,2,0,0,0,409,74,168,141,107,8,409,Match Report
286,Tottenham,2020-01-22,Norwich City,eng Premier League,W 2-1,2,1,+1,51,2,0,0,0,645,52,132,255,203,25,645,Match Report
287,Norwich City,2020-01-22,Tottenham,eng Premier League,L 1-2,1,2,-1,49,0,1,1,0,645,74,242,255,105,20,644,Match Report
288,Leicester City,2020-01-22,West Ham,eng Premier League,W 4-1,4,1,+3,67,3,1,1,0,736,47,168,255,217,40,735,Match Report
289,Manchester Utd,2020-01-22,Burnley,eng Premier League,L 0-2,0,2,-2,72,0,0,0,0,853,55,241,255,255,33,853,Match Report
290,West Ham,2020-01-22,Leicester City,eng Premier League,L 1-4,1,4,-3,33,0,1,1,0,424,67,163,174,92,16,423,Match Report
291,Chelsea,2020-01-21,Arsenal,eng Premier League,D 2-2,2,2,0,58,1,1,1,0,728,43,148,255,255,48,727,Match Report
292,Manchester City,2020-01-21,Sheffield Utd,eng Premier League,W 1-0,1,0,+1,66,1,0,1,1,762,61,229,255,177,32,761,Match Report
293,Aston Villa,2020-01-21,Watford,eng Premier League,W 2-1,2,1,+1,64,2,0,0,0,747,62,217,255,196,31,747,Match Report
294,Crystal Palace,2020-01-21,Southampton,eng Premier League,L 0-2,0,2,-2,45,0,0,0,0,549,59,222,242,91,19,549,Match Report
295,Southampton,2020-01-21,Crystal Palace,eng Premier League,W 2-0,2,0,+2,55,2,0,0,0,642,41,131,255,195,18,642,Match Report
296,Brighton,2020-01-21,Bournemouth,eng Premier League,L 1-3,1,3,-2,66,1,0,0,0,749,64,242,255,176,18,749,Match Report
297,Watford,2020-01-21,Aston Villa,eng Premier League,L 1-2,1,2,-1,36,1,0,0,0,490,66,186,203,107,13,490,Match Report
298,Everton,2020-01-21,Newcastle Utd,eng Premier League,D 2-2,2,2,0,55,2,0,0,0,736,53,195,255,178,24,736,Match Report
299,Sheffield Utd,2020-01-21,Manchester City,eng Premier League,L 0-1,0,1,-1,34,0,0,0,0,427,71,154,158,119,15,427,Match Report
300,Arsenal,2020-01-21,Chelsea,eng Premier League,D 2-2,2,2,0,42,2,0,0,0,546,97,240,216,97,15,546,Match Report
301,Bournemouth,2020-01-21,Brighton,eng Premier League,W 3-1,3,1,+2,34,2,0,0,0,464,72,177,164,126,26,464,Match Report
302,Newcastle Utd,2020-01-21,Everton,eng Premier League,D 2-2,2,2,0,45,2,0,0,0,624,67,228,255,112,15,624,Match Report
303,Liverpool,2020-01-19,Manchester Utd,eng Premier League,W 2-0,2,0,+2,53,2,0,0,0,674,84,223,255,194,30,674,Match Report
304,Leicester City,2020-01-19,Burnley,eng Premier League,L 1-2,1,2,-1,55,1,0,1,1,665,70,208,255,190,35,664,Match Report
305,Burnley,2020-01-19,Leicester City,eng Premier League,W 2-1,2,1,+1,45,2,0,0,0,574,70,178,255,119,14,574,Match Report
306,Manchester Utd,2020-01-19,Liverpool,eng Premier League,L 0-2,0,2,-2,47,0,0,0,0,621,78,230,255,124,15,621,Match Report
307,Sheffield Utd,2020-01-18,Arsenal,eng Premier League,D 1-1,1,1,0,39,1,0,0,0,502,49,139,248,125,24,502,Match Report
308,Bournemouth,2020-01-18,Norwich City,eng Premier League,L 0-1,0,1,-1,35,0,0,0,0,464,57,184,193,92,17,464,Match Report
309,Arsenal,2020-01-18,Sheffield Utd,eng Premier League,D 1-1,1,1,0,61,1,0,0,0,720,74,251,255,156,21,720,Match Report
310,Tottenham,2020-01-18,Watford,eng Premier League,D 0-0,0,0,0,58,0,0,0,0,694,79,212,255,133,27,694,Match Report
311,Wolves,2020-01-18,Southampton,eng Premier League,W 3-2,3,2,+1,47,2,1,1,0,528,58,192,255,74,16,527,Match Report
312,Watford,2020-01-18,Tottenham,eng Premier League,D 0-0,0,0,0,42,0,0,1,1,512,44,140,191,185,37,511,Match Report
313,Manchester City,2020-01-18,Crystal Palace,eng Premier League,D 2-2,2,2,0,72,2,0,0,0,863,32,118,255,255,64,863,Match Report
314,Norwich City,2020-01-18,Bournemouth,eng Premier League,W 1-0,1,0,+1,65,0,1,1,0,780,55,222,255,206,19,779,Match Report
315,Everton,2020-01-18,West Ham,eng Premier League,D 1-1,1,1,0,50,1,0,0,0,621,71,214,255,149,20,621,Match Report
316,Brighton,2020-01-18,Aston Villa,eng Premier League,D 1-1,1,1,0,55,1,0,0,0,674,66,230,255,153,34,674,Match Report
317,Southampton,2020-01-18,Wolves,eng Premier League,L 2-3,2,3,-1,53,2,0,0,0,583,39,122,255,136,16,583,Match Report
318,Chelsea,2020-01-18,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,69,0,0,0,0,825,28,102,255,255,37,825,Match Report
319,Crystal Palace,2020-01-18,Manchester City,eng Premier League,D 2-2,2,2,0,28,1,0,0,0,422,110,215,157,53,12,422,Match Report
320,Newcastle Utd,2020-01-18,Chelsea,eng Premier League,W 1-0,1,0,+1,31,1,0,0,0,473,81,197,192,86,10,473,Match Report
321,Aston Villa,2020-01-18,Brighton,eng Premier League,D 1-1,1,1,0,45,1,0,0,0,583,63,206,255,121,14,583,Match Report
322,West Ham,2020-01-18,Everton,eng Premier League,D 1-1,1,1,0,50,1,0,0,0,612,49,160,255,141,18,612,Match Report
323,Bournemouth,2020-01-12,Watford,eng Premier League,L 0-3,0,3,-3,57,0,0,0,0,700,60,212,255,170,17,700,Match Report
324,Watford,2020-01-12,Bournemouth,eng Premier League,W 3-0,3,0,+3,43,3,0,0,0,576,70,183,255,125,25,576,Match Report
325,Manchester City,2020-01-12,Aston Villa,eng Premier League,W 6-1,6,1,+5,70,6,0,0,0,1001,57,191,255,253,44,1001,Match Report
326,Aston Villa,2020-01-12,Manchester City,eng Premier League,L 1-6,1,6,-5,30,0,1,1,0,500,73,224,195,84,16,499,Match Report
327,Crystal Palace,2020-01-11,Arsenal,eng Premier League,D 1-1,1,1,0,43,1,0,0,0,520,46,160,242,120,17,520,Match Report
328,Norwich City,2020-01-11,Manchester Utd,eng Premier League,L 0-4,0,4,-4,40,0,0,0,0,603,61,233,252,127,9,603,Match Report
329,Manchester Utd,2020-01-11,Norwich City,eng Premier League,W 4-0,4,0,+4,60,3,1,1,0,800,37,151,255,255,36,799,Match Report
330,Leicester City,2020-01-11,Southampton,eng Premier League,L 1-2,1,2,-1,58,1,0,0,0,642,67,237,255,100,11,642,Match Report
331,Liverpool,2020-01-11,Tottenham,eng Premier League,W 1-0,1,0,+1,67,1,0,0,0,919,44,188,255,229,52,919,Match Report
332,Arsenal,2020-01-11,Crystal Palace,eng Premier League,D 1-1,1,1,0,57,1,0,0,0,655,72,230,255,128,18,655,Match Report
333,Newcastle Utd,2020-01-11,Wolves,eng Premier League,D 1-1,1,1,0,35,1,0,0,0,466,64,162,197,114,4,466,Match Report
334,Chelsea,2020-01-11,Burnley,eng Premier League,W 3-0,3,0,+3,65,2,1,1,0,729,52,200,255,202,36,728,Match Report
335,Southampton,2020-01-11,Leicester City,eng Premier League,W 2-1,2,1,+1,43,2,0,0,0,496,41,114,255,127,19,496,Match Report
336,Wolves,2020-01-11,Newcastle Utd,eng Premier League,D 1-1,1,1,0,65,1,0,0,0,746,38,175,255,162,20,746,Match Report
337,Burnley,2020-01-11,Chelsea,eng Premier League,L 0-3,0,3,-3,35,0,0,0,0,440,73,167,196,80,7,440,Match Report
338,Everton,2020-01-11,Brighton,eng Premier League,W 1-0,1,0,+1,53,1,0,0,0,674,73,195,255,179,31,674,Match Report
339,Brighton,2020-01-11,Everton,eng Premier League,L 0-1,0,1,-1,47,0,0,0,0,616,83,216,255,112,19,616,Match Report
340,Tottenham,2020-01-11,Liverpool,eng Premier League,L 0-1,0,1,-1,33,0,0,0,0,546,97,230,247,81,15,546,Match Report
341,West Ham,2020-01-10,Sheffield Utd,eng Premier League,L 0-1,0,1,-1,53,0,0,0,0,664,62,197,255,118,11,664,Match Report
342,Sheffield Utd,2020-01-10,West Ham,eng Premier League,W 1-0,1,0,+1,47,1,0,0,0,581,40,141,255,146,16,581,Match Report
343,Liverpool,2020-01-02,Sheffield Utd,eng Premier League,W 2-0,2,0,+2,74,2,0,0,0,1082,44,255,255,242,38,1082,Match Report
344,Sheffield Utd,2020-01-02,Liverpool,eng Premier League,L 0-2,0,2,-2,26,0,0,0,0,447,76,172,195,83,9,447,Match Report
345,Manchester Utd,2020-01-01,Arsenal,eng Premier League,L 0-2,0,2,-2,51,0,0,0,0,679,48,155,255,187,18,679,Match Report
346,Arsenal,2020-01-01,Manchester Utd,eng Premier League,W 2-0,2,0,+2,49,2,0,0,0,670,77,255,255,125,27,670,Match Report
347,Crystal Palace,2020-01-01,Norwich City,eng Premier League,D 1-1,1,1,0,59,1,0,0,0,702,41,162,255,229,34,702,Match Report
348,Wolves,2020-01-01,Watford,eng Premier League,L 1-2,1,2,-1,63,1,0,0,0,727,44,191,255,176,23,727,Match Report
349,Tottenham,2020-01-01,Southampton,eng Premier League,L 0-1,0,1,-1,59,0,0,0,0,686,50,233,255,148,19,686,Match Report
350,Southampton,2020-01-01,Tottenham,eng Premier League,W 1-0,1,0,+1,41,1,0,0,0,545,65,170,255,117,15,545,Match Report
351,Norwich City,2020-01-01,Crystal Palace,eng Premier League,D 1-1,1,1,0,41,1,0,0,0,567,80,194,254,124,22,567,Match Report
352,West Ham,2020-01-01,Bournemouth,eng Premier League,W 4-0,4,0,+4,43,3,1,1,0,602,41,151,255,148,26,601,Match Report
353,Bournemouth,2020-01-01,West Ham,eng Premier League,L 0-4,0,4,-4,57,0,0,0,0,770,83,255,255,131,12,770,Match Report
354,Burnley,2020-01-01,Aston Villa,eng Premier League,L 1-2,1,2,-1,62,1,0,0,0,677,41,114,255,200,30,677,Match Report
355,Watford,2020-01-01,Wolves,eng Premier League,W 2-1,2,1,+1,37,2,0,0,0,489,75,183,204,110,18,489,Match Report
356,Aston Villa,2020-01-01,Burnley,eng Premier League,W 2-1,2,1,+1,38,2,0,0,0,475,80,208,178,96,14,475,Match Report
357,Newcastle Utd,2020-01-01,Leicester City,eng Premier League,L 0-3,0,3,-3,24,0,0,0,0,398,67,173,167,63,9,398,Match Report
358,Leicester City,2020-01-01,Newcastle Utd,eng Premier League,W 3-0,3,0,+3,76,3,0,0,0,994,34,149,255,232,28,994,Match Report
359,Everton,2020-01-01,Manchester City,eng Premier League,L 1-2,1,2,-1,35,1,0,0,0,525,77,231,214,82,12,525,Match Report
360,Brighton,2020-01-01,Chelsea,eng Premier League,D 1-1,1,1,0,48,1,0,0,0,671,78,230,255,165,29,671,Match Report
361,Chelsea,2020-01-01,Brighton,eng Premier League,D 1-1,1,1,0,52,1,0,0,0,717,75,255,255,116,35,717,Match Report
362,Manchester City,2020-01-01,Everton,eng Premier League,W 2-1,2,1,+1,65,2,0,0,0,913,43,218,255,177,21,913,Match Report
363,Chelsea,2019-12-29,Arsenal,eng Premier League,W 2-1,2,1,+1,58,2,0,0,0,724,53,178,255,176,24,724,Match Report
364,Manchester City,2019-12-29,Sheffield Utd,eng Premier League,W 2-0,2,0,+2,72,2,0,0,0,996,62,242,255,254,24,996,Match Report
365,Liverpool,2019-12-29,Wolves,eng Premier League,W 1-0,1,0,+1,62,1,0,0,0,779,53,180,255,171,29,779,Match Report
366,Sheffield Utd,2019-12-29,Manchester City,eng Premier League,L 0-2,0,2,-2,28,0,0,0,0,457,72,171,163,128,13,457,Match Report
367,Arsenal,2019-12-29,Chelsea,eng Premier League,L 1-2,1,2,-1,42,1,0,0,0,568,68,205,255,82,14,568,Match Report
368,Wolves,2019-12-29,Liverpool,eng Premier League,L 0-1,0,1,-1,38,0,0,0,0,509,50,169,248,96,10,509,Match Report
369,Burnley,2019-12-28,Manchester Utd,eng Premier League,L 0-2,0,2,-2,39,0,0,0,0,431,55,155,197,87,17,431,Match Report
370,Tottenham,2019-12-28,Norwich City,eng Premier League,D 2-2,2,2,0,58,1,1,1,0,729,48,152,255,217,24,728,Match Report
371,Aston Villa,2019-12-28,Watford,eng Premier League,L 0-3,0,3,-3,51,0,0,0,0,602,64,198,251,157,20,602,Match Report
372,Crystal Palace,2019-12-28,Southampton,eng Premier League,D 1-1,1,1,0,41,1,0,0,0,497,76,213,199,90,10,497,Match Report
373,Norwich City,2019-12-28,Tottenham,eng Premier League,D 2-2,2,2,0,42,1,0,0,0,559,70,228,230,105,13,559,Match Report
374,Southampton,2019-12-28,Crystal Palace,eng Premier League,D 1-1,1,1,0,59,1,0,0,0,643,39,133,255,168,23,643,Match Report
375,Brighton,2019-12-28,Bournemouth,eng Premier League,W 2-0,2,0,+2,55,2,0,0,0,663,48,200,255,185,20,663,Match Report
376,Leicester City,2019-12-28,West Ham,eng Premier League,W 2-1,2,1,+1,57,2,0,1,1,700,56,227,255,138,21,699,Match Report
377,Watford,2019-12-28,Aston Villa,eng Premier League,W 3-0,3,0,+3,49,2,1,1,0,570,54,154,243,187,32,569,Match Report
378,Manchester Utd,2019-12-28,Burnley,eng Premier League,W 2-0,2,0,+2,61,2,0,0,0,632,59,183,255,156,23,632,Match Report
379,West Ham,2019-12-28,Leicester City,eng Premier League,L 1-2,1,2,-1,43,1,0,0,0,552,54,138,255,140,22,552,Match Report
380,Everton,2019-12-28,Newcastle Utd,eng Premier League,W 2-1,2,1,+1,57,2,0,0,0,625,88,226,242,164,31,625,Match Report
381,Bournemouth,2019-12-28,Brighton,eng Premier League,L 0-2,0,2,-2,45,0,0,0,0,566,82,203,255,108,14,566,Match Report
382,Newcastle Utd,2019-12-28,Everton,eng Premier League,L 1-2,1,2,-1,43,1,0,0,0,500,59,176,199,129,29,500,Match Report
383,Manchester City,2019-12-27,Wolves,eng Premier League,L 2-3,2,3,-1,38,2,0,1,1,498,87,215,221,69,10,497,Match Report
384,Wolves,2019-12-27,Manchester City,eng Premier League,W 3-2,3,2,+1,62,3,0,0,0,717,28,126,255,235,35,717,Match Report
385,Bournemouth,2019-12-26,Arsenal,eng Premier League,D 1-1,1,1,0,40,1,0,0,0,547,69,209,222,120,21,547,Match Report
386,Newcastle Utd,2019-12-26,Manchester Utd,eng Premier League,L 1-4,1,4,-3,28,1,0,0,0,441,70,206,167,73,9,441,Match Report
387,Aston Villa,2019-12-26,Norwich City,eng Premier League,W 1-0,1,0,+1,43,1,0,0,0,516,61,169,201,152,20,516,Match Report
388,Watford,2019-12-26,Sheffield Utd,eng Premier League,D 1-1,1,1,0,42,1,0,0,0,556,80,203,255,93,15,556,Match Report
389,Sheffield Utd,2019-12-26,Watford,eng Premier League,D 1-1,1,1,0,58,0,1,1,0,685,34,181,255,191,26,684,Match Report
390,Chelsea,2019-12-26,Southampton,eng Premier League,L 0-2,0,2,-2,66,0,0,0,0,889,55,220,255,255,27,889,Match Report
391,Brighton,2019-12-26,Tottenham,eng Premier League,L 1-2,1,2,-1,46,1,0,0,0,591,63,209,255,109,12,591,Match Report
392,West Ham,2019-12-26,Crystal Palace,eng Premier League,L 1-2,1,2,-1,42,1,0,0,0,570,70,166,245,165,24,570,Match Report
393,Arsenal,2019-12-26,Bournemouth,eng Premier League,D 1-1,1,1,0,60,1,0,0,0,766,53,185,255,205,38,766,Match Report
394,Crystal Palace,2019-12-26,West Ham,eng Premier League,W 2-1,2,1,+1,58,2,0,0,0,734,55,228,255,185,41,734,Match Report
395,Norwich City,2019-12-26,Aston Villa,eng Premier League,L 0-1,0,1,-1,57,0,0,0,0,667,64,209,255,174,21,667,Match Report
396,Everton,2019-12-26,Burnley,eng Premier League,W 1-0,1,0,+1,67,1,0,0,0,675,53,208,255,156,24,675,Match Report
