Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Match Report
396,Manchester City,2021-01-20,Aston Villa,eng Premier League,W 2-0,2,0,+2,69,1,1,1,0,772,46,174,255,255,64,771,Match Report
397,Manchester Utd,2021-01-20,Fulham,eng Premier League,W 2-1,2,1,+1,62,2,0,0,0,808,51,165,255,255,25,808,Match Report
398,Aston Villa,2021-01-20,Manchester City,eng Premier League,L 0-2,0,2,-2,31,0,0,0,0,425,110,205,141,84,15,425,Match Report
399,West Ham,2021-01-19,West Brom,eng Premier League,W 2-1,2,1,+1,59,2,0,0,0,687,55,173,255,203,20,687,Match Report
400,West Brom,2021-01-19,West Ham,eng Premier League,L 1-2,1,2,-1,41,1,0,0,0,515,55,170,241,109,17,515,Match Report
401,Chelsea,2021-01-19,Leicester City,eng Premier League,L 0-2,0,2,-2,64,0,0,0,0,782,74,255,255,166,14,782,Match Report
402,Leicester City,2021-01-19,Chelsea,eng Premier League,W 2-0,2,0,+2,36,2,0,0,0,479,61,178,179,129,19,479,Match Report
403,Newcastle Utd,2021-01-18,Arsenal,eng Premier League,L 0-3,0,3,-3,34,0,0,0,0,441,63,191,169,87,7,441,Match Report
404,Arsenal,2021-01-18,Newcastle Utd,eng Premier League,W 3-0,3,0,+3,66,3,0,0,0,764,45,197,255,198,34,764,Match Report
405,Liverpool,2021-01-17,Manchester Utd,eng Premier League,D 0-0,0,0,0,65,0,0,0,0,819,58,218,255,255,39,819,Match Report
406,Tottenham,2021-01-17,Sheffield Utd,eng Premier League,W 3-1,3,1,+2,57,3,0,0,0,730,71,255,255,141,24,730,Match Report
407,Sheffield Utd,2021-01-17,Tottenham,eng Premier League,L 1-3,1,3,-2,43,1,0,0,0,584,48,148,255,161,17,584,Match Report
408,Manchester City,2021-01-17,Crystal Palace,eng Premier League,W 4-0,4,0,+4,71,4,0,0,0,889,29,113,255,242,21,889,Match Report
409,Manchester Utd,2021-01-17,Liverpool,eng Premier League,D 0-0,0,0,0,35,0,0,0,0,508,94,228,198,93,16,508,Match Report
410,Crystal Palace,2021-01-17,Manchester City,eng Premier League,L 0-4,0,4,-4,29,0,0,0,0,434,80,224,146,68,8,434,Match Report
411,Leicester City,2021-01-16,Southampton,eng Premier League,W 2-0,2,0,+2,47,2,0,0,0,600,68,210,255,131,26,600,Match Report
412,Brighton,2021-01-16,Leeds United,eng Premier League,W 1-0,1,0,+1,34,1,0,0,0,445,73,168,168,122,17,445,Match Report
413,Wolves,2021-01-16,West Brom,eng Premier League,L 2-3,2,3,-1,67,2,0,0,0,717,36,148,255,200,31,717,Match Report
414,Burnley,2021-01-16,West Ham,eng Premier League,L 0-1,0,1,-1,55,0,0,0,0,611,55,169,255,140,17,611,Match Report
415,West Brom,2021-01-16,Wolves,eng Premier League,W 3-2,3,2,+1,33,1,2,2,0,425,77,184,157,87,16,423,Match Report
416,West Ham,2021-01-16,Burnley,eng Premier League,W 1-0,1,0,+1,45,1,0,0,0,537,64,171,223,148,28,537,Match Report
417,Southampton,2021-01-16,Leicester City,eng Premier League,L 0-2,0,2,-2,53,0,0,0,0,655,55,180,255,146,20,655,Match Report
418,Fulham,2021-01-16,Chelsea,eng Premier League,L 0-1,0,1,-1,31,0,0,0,0,511,73,188,209,121,18,511,Match Report
419,Leeds United,2021-01-16,Brighton,eng Premier League,L 0-1,0,1,-1,66,0,0,0,0,753,62,233,255,177,21,753,Match Report
420,Chelsea,2021-01-16,Fulham,eng Premier League,W 1-0,1,0,+1,69,1,0,0,0,934,72,228,255,253,39,934,Match Report
421,Crystal Palace,2021-01-14,Arsenal,eng Premier League,D 0-0,0,0,0,33,0,0,0,0,485,57,204,189,97,18,485,Match Report
422,Arsenal,2021-01-14,Crystal Palace,eng Premier League,D 0-0,0,0,0,67,0,0,0,0,831,47,204,255,226,24,831,Match Report
423,Fulham,2021-01-13,Tottenham,eng Premier League,D 1-1,1,1,0,47,1,0,0,0,616,58,173,255,138,20,616,Match Report
424,Manchester City,2021-01-13,Brighton,eng Premier League,W 1-0,1,0,+1,65,1,0,1,1,872,55,195,255,255,38,871,Match Report
425,Tottenham,2021-01-13,Fulham,eng Premier League,D 1-1,1,1,0,53,1,0,0,0,671,62,168,255,140,25,671,Match Report
426,Brighton,2021-01-13,Manchester City,eng Premier League,L 0-1,0,1,-1,35,0,0,0,0,510,101,225,188,103,12,510,Match Report
427,Burnley,2021-01-12,Manchester Utd,eng Premier League,L 0-1,0,1,-1,38,0,0,0,0,479,60,176,192,111,16,479,Match Report
428,Newcastle Utd,2021-01-12,Sheffield Utd,eng Premier League,L 0-1,0,1,-1,35,0,0,0,0,436,70,189,181,75,9,436,Match Report
429,Everton,2021-01-12,Wolves,eng Premier League,W 2-1,2,1,+1,48,2,0,0,0,633,62,182,255,136,13,633,Match Report
430,Manchester Utd,2021-01-12,Burnley,eng Premier League,W 1-0,1,0,+1,62,1,0,0,0,727,57,208,255,221,29,727,Match Report
431,Sheffield Utd,2021-01-12,Newcastle Utd,eng Premier League,W 1-0,1,0,+1,65,0,1,1,0,725,35,132,255,255,37,724,Match Report
432,Wolves,2021-01-12,Everton,eng Premier League,L 1-2,1,2,-1,52,1,0,0,0,700,51,183,255,180,16,700,Match Report
433,Liverpool,2021-01-04,Southampton,eng Premier League,L 0-1,0,1,-1,66,0,0,0,0,842,45,209,255,243,52,842,Match Report
434,Southampton,2021-01-04,Liverpool,eng Premier League,W 1-0,1,0,+1,34,1,0,0,0,531,102,246,239,51,4,531,Match Report
435,Newcastle Utd,2021-01-03,Leicester City,eng Premier League,L 1-2,1,2,-1,44,1,0,0,0,523,54,168,239,124,12,523,Match Report
436,Leicester City,2021-01-03,Newcastle Utd,eng Premier League,W 2-1,2,1,+1,56,2,0,0,0,651,57,237,255,112,16,651,Match Report
437,Manchester City,2021-01-03,Chelsea,eng Premier League,W 3-1,3,1,+2,46,3,0,0,0,688,68,210,255,137,28,688,Match Report
438,Chelsea,2021-01-03,Manchester City,eng Premier League,L 1-3,1,3,-2,54,1,0,0,0,778,63,230,255,192,20,778,Match Report
439,West Brom,2021-01-02,Arsenal,eng Premier League,L 0-4,0,4,-4,39,0,0,0,0,528,62,145,241,148,12,528,Match Report
440,Crystal Palace,2021-01-02,Sheffield Utd,eng Premier League,W 2-0,2,0,+2,44,2,0,0,0,589,52,191,251,153,16,589,Match Report
441,Leeds United,2021-01-02,Tottenham,eng Premier League,L 0-3,0,3,-3,63,0,0,0,0,751,80,255,255,164,30,751,Match Report
442,Sheffield Utd,2021-01-02,Crystal Palace,eng Premier League,L 0-2,0,2,-2,56,0,0,0,0,698,55,224,255,172,16,698,Match Report
443,Tottenham,2021-01-02,Leeds United,eng Premier League,W 3-0,3,0,+3,37,2,1,1,0,499,71,168,213,126,28,498,Match Report
444,Arsenal,2021-01-02,West Brom,eng Premier League,W 4-0,4,0,+4,61,4,0,0,0,785,61,255,255,185,32,785,Match Report
445,Brighton,2021-01-02,Wolves,eng Premier League,D 3-3,3,3,0,54,2,1,1,0,694,44,182,255,144,27,693,Match Report
446,Wolves,2021-01-02,Brighton,eng Premier League,D 3-3,3,3,0,46,1,1,1,0,602,65,218,255,124,13,601,Match Report
447,Aston Villa,2021-01-01,Manchester Utd,eng Premier League,L 1-2,1,2,-1,52,1,0,0,0,577,70,201,222,159,24,577,Match Report
448,Everton,2021-01-01,West Ham,eng Premier League,L 0-1,0,1,-1,60,0,0,0,0,727,63,216,255,157,17,727,Match Report
449,Manchester Utd,2021-01-01,Aston Villa,eng Premier League,W 2-1,2,1,+1,48,1,1,1,0,553,61,177,210,172,35,552,Match Report
450,West Ham,2021-01-01,Everton,eng Premier League,W 1-0,1,0,+1,40,1,0,0,0,547,53,201,223,130,24,547,Match Report
451,Newcastle Utd,2020-12-30,Liverpool,eng Premier League,D 0-0,0,0,0,28,0,0,0,0,407,74,170,158,84,13,407,Match Report
452,Liverpool,2020-12-30,Newcastle Utd,eng Premier League,D 0-0,0,0,0,72,0,0,0,0,836,43,206,255,202,31,836,Match Report
453,Brighton,2020-12-29,Arsenal,eng Premier League,L 0-1,0,1,-1,50,0,0,0,0,624,64,207,255,157,22,624,Match Report
454,Wolves,2020-12-29,Manchester Utd,eng Premier League,L 0-1,0,1,-1,42,0,0,0,0,576,73,254,214,110,18,576,Match Report
455,Burnley,2020-12-29,Sheffield Utd,eng Premier League,W 1-0,1,0,+1,37,1,0,0,0,451,54,163,212,79,13,451,Match Report
456,West Ham,2020-12-29,Southampton,eng Premier League,D 0-0,0,0,0,38,0,0,0,0,483,58,162,212,115,17,483,Match Report
457,West Brom,2020-12-29,Leeds United,eng Premier League,L 0-5,0,5,-5,25,0,0,0,0,371,66,164,120,92,9,371,Match Report
458,Leeds United,2020-12-29,West Brom,eng Premier League,W 5-0,5,0,+5,75,4,0,0,0,898,63,255,255,210,23,898,Match Report
459,Southampton,2020-12-29,West Ham,eng Premier League,D 0-0,0,0,0,62,0,0,0,0,727,53,183,255,157,21,727,Match Report
460,Manchester Utd,2020-12-29,Wolves,eng Premier League,W 1-0,1,0,+1,58,1,0,0,0,754,37,154,255,255,26,754,Match Report
461,Sheffield Utd,2020-12-29,Burnley,eng Premier League,L 0-1,0,1,-1,63,0,0,0,0,680,40,140,255,202,11,680,Match Report
462,Arsenal,2020-12-29,Brighton,eng Premier League,W 1-0,1,0,+1,50,1,0,0,0,648,78,232,255,112,15,648,Match Report
463,Leicester City,2020-12-28,Crystal Palace,eng Premier League,D 1-1,1,1,0,66,1,0,1,1,776,41,177,255,195,17,775,Match Report
464,Chelsea,2020-12-28,Aston Villa,eng Premier League,D 1-1,1,1,0,63,1,0,0,0,725,69,255,255,197,28,725,Match Report
465,Crystal Palace,2020-12-28,Leicester City,eng Premier League,D 1-1,1,1,0,34,1,0,0,0,469,66,212,192,70,6,469,Match Report
466,Aston Villa,2020-12-28,Chelsea,eng Premier League,D 1-1,1,1,0,37,1,0,0,0,488,67,158,206,128,17,488,Match Report
467,Wolves,2020-12-27,Tottenham,eng Premier League,D 1-1,1,1,0,55,1,0,0,0,711,44,156,255,199,26,711,Match Report
468,Burnley,2020-12-27,Leeds United,eng Premier League,L 0-1,0,1,-1,49,0,0,0,0,533,44,108,229,199,35,533,Match Report
469,Liverpool,2020-12-27,West Brom,eng Premier League,D 1-1,1,1,0,77,1,0,0,0,951,38,143,255,255,39,951,Match Report
470,Brighton,2020-12-27,West Ham,eng Premier League,D 2-2,2,2,0,56,2,0,0,0,715,81,215,255,157,19,715,Match Report
471,West Brom,2020-12-27,Liverpool,eng Premier League,D 1-1,1,1,0,23,1,0,0,0,386,96,179,131,81,9,386,Match Report
472,Tottenham,2020-12-27,Wolves,eng Premier League,D 1-1,1,1,0,45,1,0,0,0,595,78,179,255,98,14,595,Match Report
473,Leeds United,2020-12-27,Burnley,eng Premier League,W 1-0,1,0,+1,51,0,1,1,0,584,84,255,255,68,16,583,Match Report
474,West Ham,2020-12-27,Brighton,eng Premier League,D 2-2,2,2,0,44,2,0,0,0,559,43,169,255,140,26,559,Match Report
475,Chelsea,2020-12-26,Arsenal,eng Premier League,L 1-3,1,3,-2,60,1,0,1,1,679,67,227,255,185,32,678,Match Report
476,Leicester City,2020-12-26,Manchester Utd,eng Premier League,D 2-2,2,2,0,54,1,0,0,0,656,63,251,255,156,17,656,Match Report
477,Everton,2020-12-26,Sheffield Utd,eng Premier League,W 1-0,1,0,+1,56,1,0,0,0,697,68,247,255,120,18,697,Match Report
478,Fulham,2020-12-26,Southampton,eng Premier League,D 0-0,0,0,0,47,0,0,0,0,523,52,188,189,157,20,523,Match Report
479,Aston Villa,2020-12-26,Crystal Palace,eng Premier League,W 3-0,3,0,+3,39,3,0,0,0,452,57,139,180,139,31,452,Match Report
480,Crystal Palace,2020-12-26,Aston Villa,eng Premier League,L 0-3,0,3,-3,61,0,0,0,0,622,53,172,255,174,22,622,Match Report
481,Manchester Utd,2020-12-26,Leicester City,eng Premier League,D 2-2,2,2,0,46,2,0,0,0,590,59,202,255,95,16,590,Match Report
482,Manchester City,2020-12-26,Newcastle Utd,eng Premier League,W 2-0,2,0,+2,74,2,0,0,0,978,41,156,255,228,37,978,Match Report
483,Arsenal,2020-12-26,Chelsea,eng Premier League,W 3-1,3,1,+2,40,2,1,1,0,477,67,186,164,130,23,476,Match Report
484,Sheffield Utd,2020-12-26,Everton,eng Premier League,L 0-1,0,1,-1,44,0,0,0,0,576,44,160,255,146,19,576,Match Report
485,Southampton,2020-12-26,Fulham,eng Premier League,D 0-0,0,0,0,53,0,0,0,0,567,61,190,255,102,7,567,Match Report
486,Newcastle Utd,2020-12-26,Manchester City,eng Premier League,L 0-2,0,2,-2,26,0,0,0,0,404,56,151,167,91,9,404,Match Report
487,Chelsea,2020-12-21,West Ham,eng Premier League,W 3-0,3,0,+3,53,3,0,0,0,693,78,255,255,149,22,693,Match Report
488,Burnley,2020-12-21,Wolves,eng Premier League,W 2-1,2,1,+1,37,2,0,0,0,390,51,125,166,104,19,390,Match Report
489,Wolves,2020-12-21,Burnley,eng Premier League,L 1-2,1,2,-1,63,0,1,1,0,611,57,179,255,156,16,610,Match Report
490,West Ham,2020-12-21,Chelsea,eng Premier League,L 0-3,0,3,-3,47,0,0,0,0,581,58,173,255,146,27,581,Match Report
491,Leeds United,2020-12-20,Manchester Utd,eng Premier League,L 2-6,2,6,-4,59,2,0,0,0,667,74,251,236,182,27,667,Match Report
492,Brighton,2020-12-20,Sheffield Utd,eng Premier League,D 1-1,1,1,0,73,1,0,0,0,693,50,176,255,238,36,693,Match Report
493,Leicester City,2020-12-20,Tottenham,eng Premier League,W 2-0,2,0,+2,44,0,1,1,0,581,73,225,195,166,28,580,Match Report
494,Manchester Utd,2020-12-20,Leeds United,eng Premier League,W 6-2,6,2,+4,41,5,1,1,0,528,85,203,177,158,29,527,Match Report
495,Aston Villa,2020-12-20,West Brom,eng Premier League,W 3-0,3,0,+3,67,2,1,1,0,724,25,157,255,244,39,723,Match Report
496,West Brom,2020-12-20,Aston Villa,eng Premier League,L 0-3,0,3,-3,33,0,0,0,0,416,75,187,171,61,5,416,Match Report
497,Tottenham,2020-12-20,Leicester City,eng Premier League,L 0-2,0,2,-2,56,0,0,0,0,662,53,197,255,159,27,662,Match Report
498,Sheffield Utd,2020-12-20,Brighton,eng Premier League,D 1-1,1,1,0,27,1,0,0,0,342,70,158,96,90,11,342,Match Report
499,Everton,2020-12-19,Arsenal,eng Premier League,W 2-1,2,1,+1,43,1,0,0,0,528,79,188,227,114,12,528,Match Report
500,Manchester City,2020-12-19,Southampton,eng Premier League,W 1-0,1,0,+1,52,1,0,0,0,701,63,196,255,142,18,701,Match Report
501,Liverpool,2020-12-19,Crystal Palace,eng Premier League,W 7-0,7,0,+7,64,7,0,0,0,873,46,255,255,138,15,873,Match Report
502,Crystal Palace,2020-12-19,Liverpool,eng Premier League,L 0-7,0,7,-7,36,0,0,0,0,518,46,162,252,113,14,518,Match Report
503,Fulham,2020-12-19,Newcastle Utd,eng Premier League,D 1-1,1,1,0,51,0,0,0,0,617,55,194,255,148,19,617,Match Report
504,Arsenal,2020-12-19,Everton,eng Premier League,L 1-2,1,2,-1,57,0,1,1,0,684,55,182,255,193,37,683,Match Report
505,Newcastle Utd,2020-12-19,Fulham,eng Premier League,D 1-1,1,1,0,49,0,1,1,0,606,63,203,255,118,11,605,Match Report
506,Southampton,2020-12-19,Manchester City,eng Premier League,L 0-1,0,1,-1,48,0,0,0,0,644,62,233,255,127,20,644,Match Report
507,Sheffield Utd,2020-12-17,Manchester Utd,eng Premier League,L 2-3,2,3,-1,40,2,0,0,0,511,53,139,205,170,24,511,Match Report
508,Manchester Utd,2020-12-17,Sheffield Utd,eng Premier League,W 3-2,3,2,+1,60,3,0,0,0,715,74,255,255,140,16,715,Match Report
509,Burnley,2020-12-17,Aston Villa,eng Premier League,D 0-0,0,0,0,41,0,0,0,0,421,77,165,185,74,9,421,Match Report
510,Aston Villa,2020-12-17,Burnley,eng Premier League,D 0-0,0,0,0,59,0,0,0,0,541,45,139,235,172,38,541,Match Report
511,Southampton,2020-12-16,Arsenal,eng Premier League,D 1-1,1,1,0,64,1,0,0,0,765,47,197,255,203,22,765,Match Report
512,Arsenal,2020-12-16,Southampton,eng Premier League,D 1-1,1,1,0,36,1,0,0,0,483,63,207,203,79,15,483,Match Report
513,Liverpool,2020-12-16,Tottenham,eng Premier League,W 2-1,2,1,+1,75,2,0,0,0,960,37,176,255,255,37,960,Match Report
514,West Ham,2020-12-16,Crystal Palace,eng Premier League,D 1-1,1,1,0,52,1,0,0,0,614,51,200,255,135,14,614,Match Report
515,Newcastle Utd,2020-12-16,Leeds United,eng Premier League,L 2-5,2,5,-3,32,2,0,0,0,410,78,169,156,93,19,410,Match Report
516,Crystal Palace,2020-12-16,West Ham,eng Premier League,D 1-1,1,1,0,48,1,0,0,0,547,49,141,255,143,22,547,Match Report
517,Tottenham,2020-12-16,Liverpool,eng Premier League,L 1-2,1,2,-1,25,1,0,0,0,416,75,204,160,58,6,416,Match Report
518,Everton,2020-12-16,Leicester City,eng Premier League,W 2-0,2,0,+2,39,2,0,0,0,490,63,191,205,102,14,490,Match Report
519,Leeds United,2020-12-16,Newcastle Utd,eng Premier League,W 5-2,5,2,+3,68,5,0,0,0,697,56,173,255,240,46,697,Match Report
520,Fulham,2020-12-16,Brighton,eng Premier League,D 0-0,0,0,0,46,0,0,0,0,594,61,224,230,147,12,594,Match Report
521,Leicester City,2020-12-16,Everton,eng Premier League,L 0-2,0,2,-2,61,0,0,0,0,695,49,198,255,149,18,695,Match Report
522,Brighton,2020-12-16,Fulham,eng Premier League,D 0-0,0,0,0,54,0,0,0,0,646,61,221,255,147,17,646,Match Report
523,Manchester City,2020-12-15,West Brom,eng Premier League,D 1-1,1,1,0,77,1,0,0,0,902,26,108,255,255,46,902,Match Report
524,Chelsea,2020-12-15,Wolves,eng Premier League,L 1-2,1,2,-1,55,1,0,0,0,661,59,154,255,205,34,661,Match Report
525,Wolves,2020-12-15,Chelsea,eng Premier League,W 2-1,2,1,+1,45,2,0,0,0,584,75,211,253,127,15,584,Match Report
526,West Brom,2020-12-15,Manchester City,eng Premier League,D 1-1,1,1,0,23,0,0,0,0,358,91,185,127,51,6,358,Match Report
527,Burnley,2020-12-13,Arsenal,eng Premier League,W 1-0,1,0,+1,35,0,0,0,0,470,81,172,198,103,16,470,Match Report
528,Southampton,2020-12-13,Sheffield Utd,eng Premier League,W 3-0,3,0,+3,67,3,0,0,0,723,56,223,255,139,26,723,Match Report
529,Sheffield Utd,2020-12-13,Southampton,eng Premier League,L 0-3,0,3,-3,33,0,0,0,0,394,62,124,158,113,6,394,Match Report
530,Crystal Palace,2020-12-13,Tottenham,eng Premier League,D 1-1,1,1,0,44,1,0,0,0,513,64,186,202,128,26,513,Match Report
531,Tottenham,2020-12-13,Crystal Palace,eng Premier League,D 1-1,1,1,0,56,1,0,0,0,607,51,151,255,185,16,607,Match Report
532,Fulham,2020-12-13,Liverpool,eng Premier League,D 1-1,1,1,0,26,1,0,0,0,416,76,188,105,127,21,416,Match Report
533,Arsenal,2020-12-13,Burnley,eng Premier League,L 0-1,0,1,-1,65,0,0,0,0,729,70,245,255,218,36,729,Match Report
534,Brighton,2020-12-13,Leicester City,eng Premier League,L 0-3,0,3,-3,46,0,0,0,0,594,76,251,233,114,11,594,Match Report
535,Leicester City,2020-12-13,Brighton,eng Premier League,W 3-0,3,0,+3,54,3,0,0,0,687,59,191,255,192,28,687,Match Report
536,Liverpool,2020-12-13,Fulham,eng Premier League,D 1-1,1,1,0,74,0,1,1,0,884,55,203,255,228,25,883,Match Report
537,Manchester City,2020-12-12,Manchester Utd,eng Premier League,D 0-0,0,0,0,54,0,0,0,0,673,46,188,255,157,20,673,Match Report
538,Newcastle Utd,2020-12-12,West Brom,eng Premier League,W 2-1,2,1,+1,46,2,0,0,0,561,67,200,254,111,18,561,Match Report
539,Wolves,2020-12-12,Aston Villa,eng Premier League,L 0-1,0,1,-1,50,0,0,0,0,522,73,215,177,135,23,522,Match Report
540,Aston Villa,2020-12-12,Wolves,eng Premier League,W 1-0,1,0,+1,50,0,1,1,0,501,64,134,219,153,30,500,Match Report
541,West Brom,2020-12-12,Newcastle Utd,eng Premier League,L 1-2,1,2,-1,54,1,0,0,0,630,37,121,255,171,10,630,Match Report
542,Everton,2020-12-12,Chelsea,eng Premier League,W 1-0,1,0,+1,29,0,1,1,0,432,60,166,164,109,15,431,Match Report
543,Chelsea,2020-12-12,Everton,eng Premier League,L 0-1,0,1,-1,71,0,0,0,0,815,49,240,255,190,20,815,Match Report
544,Manchester Utd,2020-12-12,Manchester City,eng Premier League,D 0-0,0,0,0,46,0,0,0,0,613,81,255,255,71,9,613,Match Report
545,West Ham,2020-12-11,Leeds United,eng Premier League,W 2-1,2,1,+1,37,2,0,0,0,458,65,168,153,143,24,458,Match Report
546,Leeds United,2020-12-11,West Ham,eng Premier League,L 1-2,1,2,-1,63,0,1,1,0,710,80,255,255,171,20,709,Match Report
547,Brighton,2020-12-07,Southampton,eng Premier League,L 1-2,1,2,-1,48,0,1,1,0,542,66,198,230,121,27,541,Match Report
548,Southampton,2020-12-07,Brighton,eng Premier League,W 2-1,2,1,+1,52,1,1,1,0,578,53,170,255,138,18,577,Match Report
549,Tottenham,2020-12-06,Arsenal,eng Premier League,W 2-0,2,0,+2,31,2,0,0,0,430,93,245,148,42,5,430,Match Report
550,Leicester City,2020-12-06,Sheffield Utd,eng Premier League,W 2-1,2,1,+1,69,2,0,0,0,829,45,184,255,216,22,829,Match Report
551,Arsenal,2020-12-06,Tottenham,eng Premier League,L 0-2,0,2,-2,69,0,0,0,0,789,37,98,255,255,36,789,Match Report
552,West Brom,2020-12-06,Crystal Palace,eng Premier League,L 1-5,1,5,-4,50,1,0,0,0,628,55,158,255,117,18,628,Match Report
553,Crystal Palace,2020-12-06,West Brom,eng Premier League,W 5-1,5,1,+4,50,4,0,0,0,626,46,171,255,175,31,626,Match Report
554,Wolves,2020-12-06,Liverpool,eng Premier League,L 0-4,0,4,-4,40,0,0,0,0,533,44,153,245,141,19,533,Match Report
555,Liverpool,2020-12-06,Wolves,eng Premier League,W 4-0,4,0,+4,60,3,0,0,0,742,45,167,255,145,21,742,Match Report
556,Sheffield Utd,2020-12-06,Leicester City,eng Premier League,L 1-2,1,2,-1,31,1,0,0,0,438,64,161,150,128,12,438,Match Report
557,West Ham,2020-12-05,Manchester Utd,eng Premier League,L 1-3,1,3,-2,40,1,0,0,0,535,37,151,245,144,27,535,Match Report
558,Chelsea,2020-12-05,Leeds United,eng Premier League,W 3-1,3,1,+2,46,3,0,0,0,581,46,153,255,181,34,581,Match Report
559,Manchester Utd,2020-12-05,West Ham,eng Premier League,W 3-1,3,1,+2,60,3,0,0,0,774,72,219,255,108,14,774,Match Report
560,Everton,2020-12-05,Burnley,eng Premier League,D 1-1,1,1,0,58,1,0,0,0,734,78,254,255,143,24,734,Match Report
561,Leeds United,2020-12-05,Chelsea,eng Premier League,L 1-3,1,3,-2,54,1,0,0,0,659,78,242,255,114,15,659,Match Report
562,Burnley,2020-12-05,Everton,eng Premier League,D 1-1,1,1,0,42,1,0,0,0,564,56,157,255,133,15,564,Match Report
563,Manchester City,2020-12-05,Fulham,eng Premier League,W 2-0,2,0,+2,69,1,1,1,0,919,50,169,255,204,35,918,Match Report
564,Fulham,2020-12-05,Manchester City,eng Premier League,L 0-2,0,2,-2,31,0,0,0,0,491,87,201,211,90,6,491,Match Report
565,Aston Villa,2020-11-30,West Ham,eng Premier League,L 1-2,1,2,-1,66,1,0,1,1,661,49,175,255,190,23,660,Match Report
566,West Ham,2020-11-30,Aston Villa,eng Premier League,W 2-1,2,1,+1,34,2,0,0,0,404,70,161,198,53,10,404,Match Report
567,Fulham,2020-11-30,Leicester City,eng Premier League,W 2-1,2,1,+1,32,1,1,1,0,464,58,167,199,107,14,463,Match Report
568,Leicester City,2020-11-30,Fulham,eng Premier League,L 1-2,1,2,-1,68,1,0,0,0,825,39,161,255,177,22,825,Match Report
569,Wolves,2020-11-29,Arsenal,eng Premier League,W 2-1,2,1,+1,44,2,0,0,0,568,95,213,255,103,21,568,Match Report
570,Southampton,2020-11-29,Manchester Utd,eng Premier League,L 2-3,2,3,-1,50,2,0,0,0,690,72,225,255,103,15,690,Match Report
571,Manchester Utd,2020-11-29,Southampton,eng Premier League,W 3-2,3,2,+1,50,3,0,0,0,685,52,221,255,158,27,685,Match Report
572,Chelsea,2020-11-29,Tottenham,eng Premier League,D 0-0,0,0,0,60,0,0,0,0,788,50,166,255,202,18,788,Match Report
573,Arsenal,2020-11-29,Wolves,eng Premier League,L 1-2,1,2,-1,56,1,0,0,0,651,35,129,255,219,35,651,Match Report
574,Tottenham,2020-11-29,Chelsea,eng Premier League,D 0-0,0,0,0,40,0,0,0,0,546,84,210,227,116,12,546,Match Report
575,West Brom,2020-11-28,Sheffield Utd,eng Premier League,W 1-0,1,0,+1,49,1,0,0,0,522,66,174,225,128,18,522,Match Report
576,Everton,2020-11-28,Leeds United,eng Premier League,L 0-1,0,1,-1,41,0,0,0,0,555,77,212,211,139,23,555,Match Report
577,Sheffield Utd,2020-11-28,West Brom,eng Premier League,L 0-1,0,1,-1,51,0,0,0,0,566,62,157,249,166,34,566,Match Report
578,Brighton,2020-11-28,Liverpool,eng Premier League,D 1-1,1,1,0,40,0,1,2,1,502,53,202,202,107,15,500,Match Report
579,Manchester City,2020-11-28,Burnley,eng Premier League,W 5-0,5,0,+5,68,5,0,0,0,858,71,237,255,176,28,858,Match Report
580,Liverpool,2020-11-28,Brighton,eng Premier League,D 1-1,1,1,0,60,1,0,0,0,663,56,191,255,132,12,663,Match Report
581,Leeds United,2020-11-28,Everton,eng Premier League,W 1-0,1,0,+1,59,1,0,0,0,720,64,183,255,209,36,720,Match Report
582,Burnley,2020-11-28,Manchester City,eng Premier League,L 0-5,0,5,-5,32,0,0,0,0,449,52,125,217,114,12,449,Match Report
583,Newcastle Utd,2020-11-27,Crystal Palace,eng Premier League,W 2-0,2,0,+2,43,2,0,0,0,524,62,150,255,108,14,524,Match Report
584,Crystal Palace,2020-11-27,Newcastle Utd,eng Premier League,L 0-2,0,2,-2,57,0,0,0,0,657,38,207,255,149,28,657,Match Report
585,Wolves,2020-11-23,Southampton,eng Premier League,D 1-1,1,1,0,46,1,0,0,0,576,42,132,255,141,30,576,Match Report
586,Burnley,2020-11-23,Crystal Palace,eng Premier League,W 1-0,1,0,+1,46,1,0,0,0,552,66,155,255,88,15,552,Match Report
587,Southampton,2020-11-23,Wolves,eng Premier League,D 1-1,1,1,0,54,1,0,0,0,659,65,169,255,81,19,659,Match Report
588,Crystal Palace,2020-11-23,Burnley,eng Premier League,L 0-1,0,1,-1,54,0,0,0,0,623,47,174,255,157,25,623,Match Report
589,Leeds United,2020-11-22,Arsenal,eng Premier League,D 0-0,0,0,0,66,0,0,0,0,752,45,165,255,242,36,752,Match Report
590,West Ham,2020-11-22,Sheffield Utd,eng Premier League,W 1-0,1,0,+1,49,1,0,0,0,663,43,182,255,189,29,663,Match Report
591,Arsenal,2020-11-22,Leeds United,eng Premier League,D 0-0,0,0,0,34,0,0,0,0,444,94,200,184,69,13,444,Match Report
592,Sheffield Utd,2020-11-22,West Ham,eng Premier League,L 0-1,0,1,-1,51,0,0,0,0,674,60,184,255,169,14,674,Match Report
593,Leicester City,2020-11-22,Liverpool,eng Premier League,L 0-3,0,3,-3,44,0,0,0,0,606,87,236,252,124,19,606,Match Report
